strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
낙폭_-40~-50 + RS20_30~49,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [30,49]",5,cooldown,547,311,858,0.61,0.21,0.46,0.4,1.22,1.05,46.62,-0.87,-0.63,10.63,-9.05,74.92,60.13,75.56,63.34,-99.99,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_30~49,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [30,49]",10,cooldown,414,217,631,2.34,-0.73,1.29,3.07,1.72,0.89,41.47,-1.7,-1.5,14.42,-13.03,82.95,72.35,82.95,74.65,-100,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_30~49,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [30,49]",20,cooldown,309,140,449,5.02,-3.03,2.51,8.05,2.28,0.69,42.14,-2.02,-3.79,17.77,-19.06,91.43,82.86,89.29,82.14,-100,true,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_30~49,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [30,49]",60,cooldown,189,38,227,19.39,18.77,19.29,0.62,4.93,2.81,52.63,3.5,-7.11,56.54,-17.66,100,94.74,86.84,76.32,-97.23,false,drawdown×rs20,39.14,역효과
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",1,cooldown,868,345,1213,0.04,-0.21,-0.03,0.25,1.02,0.92,44.93,-0.36,0.01,5.23,-4.64,59.71,37.97,57.68,34.78,-98.31,true,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",3,cooldown,597,242,839,0.59,0.7,0.62,-0.11,1.26,1.21,50.83,0.13,0.4,8.08,-6.86,69.01,55.37,69.42,52.07,-98.39,false,drawdown×rs20,0.66,유망
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",5,cooldown,506,200,706,0.96,1.28,1.05,-0.32,1.35,1.3,50.5,0.25,0.79,10.35,-8.84,74.5,62.5,75,63,-99.28,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",10,cooldown,390,146,536,2.79,-0.35,1.93,3.14,1.88,0.95,43.15,-2.51,0.21,14.11,-12.87,82.19,71.23,84.93,75.34,-99.93,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",20,cooldown,304,87,391,4.94,-2.03,3.39,6.97,2.27,0.78,39.08,-4.79,-1.49,18.83,-17.96,87.36,77.01,91.95,86.21,-99.94,true,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_50~69,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [50,69]",60,cooldown,190,25,215,20.85,23.1,21.11,-2.25,4.9,2.77,52,6.83,-5.48,62.82,-21.8,92,84,96,80,-97.17,false,drawdown×rs20,39.14,역효과
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",1,cooldown,478,133,611,-0.15,-0.99,-0.33,0.84,0.91,0.68,37.59,-1.56,-0.43,4.92,-5.4,57.14,35.34,69.17,41.35,-84.58,false,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",3,cooldown,352,97,449,0.13,-0.48,0,0.61,1.05,0.88,46.39,-1.48,-0.8,8.07,-7.83,73.2,50.52,78.35,60.82,-88.22,true,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",5,cooldown,298,85,383,0.65,-1.37,0.2,2.02,1.23,0.71,37.65,-1.9,-1.29,8.79,-9.46,70.59,52.94,89.41,71.76,-93.94,true,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",10,cooldown,236,61,297,2.26,-2.48,1.29,4.74,1.66,0.68,37.7,-4.21,-1.88,11.7,-14.58,73.77,60.66,93.44,88.52,-96.49,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",20,cooldown,186,39,225,4.87,-0.42,3.95,5.29,2.14,0.96,38.46,-5.44,-0.65,20,-19.72,79.49,61.54,89.74,87.18,-94.14,true,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_70~79,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [70,79]",60,cooldown,141,10,151,15.42,34.16,16.66,-18.74,4.58,9.03,90,17.34,-0.31,70.16,-18.66,100,100,90,80,-42.54,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",1,cooldown,387,91,478,0.3,0.03,0.25,0.27,1.15,1.01,47.25,-0.14,-0.35,5.35,-4.89,57.14,36.26,60.44,38.46,-55.82,false,drawdown×rs20,0,유망
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",3,cooldown,273,64,337,0.63,-0.22,0.47,0.85,1.24,0.96,48.44,-0.78,-0.98,9.21,-7.86,75,54.69,70.31,56.25,-88.67,true,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",5,cooldown,223,59,282,1.23,0.17,1.01,1.06,1.39,1.03,49.15,0,-2.2,10.61,-9.6,74.58,62.71,72.88,59.32,-85.47,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",10,cooldown,182,41,223,2.45,-3.87,1.29,6.32,1.63,0.57,36.59,-4.85,-2.9,13.28,-13.93,75.61,65.85,85.37,78.05,-95.13,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",20,cooldown,146,32,178,4.49,0.35,3.74,4.14,1.95,1.04,46.88,-3.5,-1.21,16.06,-17.89,75,68.75,90.63,84.38,-79.62,false,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_80~89,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [80,89]",60,cooldown,123,11,134,10.89,41.48,13.4,-30.59,2.86,60.83,81.82,28.87,1.67,65.02,-15.86,100,90.91,90.91,81.82,-5.21,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",1,cooldown,231,56,287,-0.19,-1.93,-0.53,1.74,0.92,0.57,50,0.19,-3.18,5.98,-7.17,64.29,55.36,64.29,44.64,-77.08,false,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",3,cooldown,153,39,192,-0.11,0.27,-0.03,-0.38,0.97,1.06,51.28,0.1,-2.27,8.61,-9.56,66.67,61.54,79.49,64.1,-69.32,false,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",5,cooldown,130,32,162,-0.36,-0.58,-0.4,0.22,0.92,0.89,40.63,-0.44,-3.99,11.17,-10.75,71.88,65.63,84.38,68.75,-71.89,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",10,cooldown,102,19,121,-0.09,1.17,0.11,-1.26,0.99,1.16,36.84,-7.05,0.52,16.6,-15.25,73.68,63.16,94.74,94.74,-57.63,false,drawdown×rs20,2.7,표본부족
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",20,cooldown,85,11,96,1.74,5.32,2.15,-3.58,1.26,1.58,45.45,-9.8,2.89,23.92,-19.94,72.73,72.73,90.91,90.91,-66.97,false,drawdown×rs20,5.24,표본부족
낙폭_-40~-50 + RS20_90~99,"drawdownFromHighPct between [-50,-40.0001] AND rs20 between [90,99]",60,cooldown,80,3,83,5.38,52.34,7.07,-46.96,1.59,3.68,66.67,103.04,18.93,90.55,-24.37,100,100,66.67,66.67,-58.51,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",1,cooldown,1684,547,2231,-0.01,-0.48,-0.13,0.47,0.99,0.83,43.88,-0.75,-0.48,5.33,-4.98,60.69,39.85,59.96,36.38,-99.91,false,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",3,cooldown,1027,339,1366,0.41,0.49,0.43,-0.08,1.16,1.14,50.44,0.08,-0.18,8.43,-7.27,71.09,55.46,71.39,54.28,-99.85,false,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",5,cooldown,800,265,1065,0.53,1.24,0.71,-0.71,1.17,1.3,50.19,0.24,0.19,10.65,-9.03,77.74,64.15,78.49,63.02,-99.72,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",10,cooldown,548,177,725,2.05,-0.18,1.5,2.23,1.55,0.97,42.94,-2.59,-0.2,14.97,-13.01,84.75,73.45,86.44,77.4,-99.98,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",20,cooldown,379,99,478,4.3,-1.61,3.08,5.91,1.94,0.81,41.41,-4.79,-1.69,19.22,-17.84,90.91,80.81,89.9,84.85,-99.92,true,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_gte50,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 50",60,cooldown,231,24,255,15.59,32.61,17.19,-17.02,3.69,3.46,54.17,4.68,4.5,72.86,-21.07,87.5,87.5,87.5,75,-94.23,false,drawdown×rs20,39.14,역효과
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",1,cooldown,1333,375,1708,-0.06,-0.32,-0.12,0.26,0.97,0.89,45.87,-0.63,-0.65,5.69,-5.23,62.13,42.93,61.87,40.27,-98.81,false,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",3,cooldown,821,225,1046,0.4,0.92,0.51,-0.52,1.15,1.23,49.33,-0.05,-0.02,9.52,-7.57,76,56,72.89,58.67,-99.16,false,drawdown×rs20,0.66,유망
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",5,cooldown,639,179,818,0.56,0.89,0.63,-0.33,1.18,1.21,48.6,-0.23,-0.57,11.24,-9.64,81.01,63.69,81.56,67.6,-98.28,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",10,cooldown,441,121,562,1.8,0.53,1.52,1.27,1.46,1.08,42.15,-2.86,-0.11,16.03,-14.02,87.6,75.21,90.91,84.3,-99.73,false,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",20,cooldown,309,70,379,4.3,-3.7,2.82,8,1.93,0.64,37.14,-5.85,-1.72,19.52,-19.65,84.29,71.43,92.86,90,-99.82,true,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_gte60,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 60",60,cooldown,201,15,216,11.51,46.81,13.96,-35.3,2.95,4.45,53.33,0.73,15.45,86.71,-24,86.67,86.67,86.67,86.67,-84.71,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",1,cooldown,962,248,1210,-0.08,-0.83,-0.23,0.75,0.96,0.74,43.15,-0.88,-0.96,5.34,-5.61,58.06,39.11,65.32,41.13,-97.54,false,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",3,cooldown,601,152,753,0.27,-0.08,0.2,0.35,1.1,0.98,48.68,-0.6,-1.2,8.74,-8.11,72.37,51.97,75,59.21,-97.11,true,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",5,cooldown,474,121,595,0.34,-0.08,0.26,0.42,1.1,0.98,42.15,-0.88,-1.68,10.54,-9.76,75.21,59.5,84.3,66.94,-96.86,true,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",10,cooldown,333,79,412,1.71,-1.25,1.15,2.96,1.42,0.83,41.77,-3.5,-1.93,14.15,-14.34,83.54,69.62,89.87,84.81,-98.39,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",20,cooldown,238,48,286,4.18,-2.43,3.07,6.61,1.89,0.76,35.42,-5.77,-1.95,18.99,-19.55,79.17,66.67,87.5,85.42,-97.49,true,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_gte70,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 70",60,cooldown,176,9,185,10.69,37.74,12,-27.05,2.87,8.98,88.89,25.46,3.3,74.24,-17.1,100,100,77.78,77.78,-42.54,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",1,cooldown,570,136,706,0.14,-0.63,-0.01,0.77,1.07,0.8,50,-0.03,-1.36,5.6,-5.68,60.29,44.85,61.03,41.18,-86.04,true,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",3,cooldown,366,87,453,0.28,-0.21,0.19,0.49,1.1,0.96,47.13,-0.75,-1.8,8.92,-8.31,71.26,56.32,73.56,59.77,-93.11,true,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",5,cooldown,289,72,361,0.41,-0.07,0.32,0.48,1.12,0.99,44.44,-0.3,-2.75,11.12,-10.11,75,66.67,79.17,63.89,-91.96,true,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",10,cooldown,217,45,262,1.66,-1.1,1.19,2.76,1.36,0.86,37.78,-4.01,-0.99,15.84,-14.26,80,68.89,86.67,82.22,-90.77,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",20,cooldown,162,30,192,3.89,2.69,3.7,1.2,1.76,1.33,50,-1.45,1.34,20.14,-18.01,76.67,73.33,90,86.67,-85.28,false,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_gte80,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",60,cooldown,136,8,144,8.97,49.85,11.24,-40.88,2.3,77.59,87.5,39.57,6.05,76.48,-14.35,100,87.5,87.5,87.5,-5.21,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",1,cooldown,231,56,287,-0.19,-1.93,-0.53,1.74,0.92,0.57,50,0.19,-3.18,5.98,-7.17,64.29,55.36,64.29,44.64,-77.08,false,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",3,cooldown,153,39,192,-0.11,0.27,-0.03,-0.38,0.97,1.06,51.28,0.1,-2.27,8.61,-9.56,66.67,61.54,79.49,64.1,-69.32,false,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",5,cooldown,130,32,162,-0.36,-0.58,-0.4,0.22,0.92,0.89,40.63,-0.44,-3.99,11.17,-10.75,71.88,65.63,84.38,68.75,-71.89,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",10,cooldown,102,19,121,-0.09,1.17,0.11,-1.26,0.99,1.16,36.84,-7.05,0.52,16.6,-15.25,73.68,63.16,94.74,94.74,-57.63,false,drawdown×rs20,2.7,표본부족
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",20,cooldown,85,11,96,1.74,5.32,2.15,-3.58,1.26,1.58,45.45,-9.8,2.89,23.92,-19.94,72.73,72.73,90.91,90.91,-66.97,false,drawdown×rs20,5.24,표본부족
낙폭_-40~-50 + RS20_gte90,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",60,cooldown,80,3,83,5.38,52.34,7.07,-46.96,1.59,3.68,66.67,103.04,18.93,90.55,-24.37,100,100,66.67,66.67,-58.51,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",1,cooldown,231,56,287,-0.19,-1.93,-0.53,1.74,0.92,0.57,50,0.19,-3.18,5.98,-7.17,64.29,55.36,64.29,44.64,-77.08,false,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",3,cooldown,153,39,192,-0.11,0.27,-0.03,-0.38,0.97,1.06,51.28,0.1,-2.27,8.61,-9.56,66.67,61.54,79.49,64.1,-69.32,false,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",5,cooldown,130,32,162,-0.36,-0.58,-0.4,0.22,0.92,0.89,40.63,-0.44,-3.99,11.17,-10.75,71.88,65.63,84.38,68.75,-71.89,false,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",10,cooldown,102,19,121,-0.09,1.17,0.11,-1.26,0.99,1.16,36.84,-7.05,0.52,16.6,-15.25,73.68,63.16,94.74,94.74,-57.63,false,drawdown×rs20,2.7,표본부족
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",20,cooldown,85,11,96,1.74,5.32,2.15,-3.58,1.26,1.58,45.45,-9.8,2.89,23.92,-19.94,72.73,72.73,90.91,90.91,-66.97,false,drawdown×rs20,5.24,표본부족
낙폭_-40~-50 + RS20_TOP10%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 90",60,cooldown,80,3,83,5.38,52.34,7.07,-46.96,1.59,3.68,66.67,103.04,18.93,90.55,-24.37,100,100,66.67,66.67,-58.51,false,drawdown×rs20,39.14,표본부족
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",1,cooldown,570,136,706,0.14,-0.63,-0.01,0.77,1.07,0.8,50,-0.03,-1.36,5.6,-5.68,60.29,44.85,61.03,41.18,-86.04,true,drawdown×rs20,0,역효과
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",3,cooldown,366,87,453,0.28,-0.21,0.19,0.49,1.1,0.96,47.13,-0.75,-1.8,8.92,-8.31,71.26,56.32,73.56,59.77,-93.11,true,drawdown×rs20,0.66,역효과
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",5,cooldown,289,72,361,0.41,-0.07,0.32,0.48,1.12,0.99,44.44,-0.3,-2.75,11.12,-10.11,75,66.67,79.17,63.89,-91.96,true,drawdown×rs20,1.33,역효과
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",10,cooldown,217,45,262,1.66,-1.1,1.19,2.76,1.36,0.86,37.78,-4.01,-0.99,15.84,-14.26,80,68.89,86.67,82.22,-90.77,true,drawdown×rs20,2.7,역효과
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",20,cooldown,162,30,192,3.89,2.69,3.7,1.2,1.76,1.33,50,-1.45,1.34,20.14,-18.01,76.67,73.33,90,86.67,-85.28,false,drawdown×rs20,5.24,역효과
낙폭_-40~-50 + RS20_TOP20%,"drawdownFromHighPct between [-50,-40.0001] AND rs20 gte 80",60,cooldown,136,8,144,8.97,49.85,11.24,-40.88,2.3,77.59,87.5,39.57,6.05,76.48,-14.35,100,87.5,87.5,87.5,-5.21,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",1,cooldown,1262,590,1852,0.12,-0.52,-0.08,0.64,1.08,0.85,44.41,-0.89,-0.09,6.21,-6.42,61.53,46.27,68.31,48.47,-100,true,drawdown×rs20,0,역효과
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",3,cooldown,753,373,1126,0.73,-0.02,0.48,0.75,1.34,1,46.92,-0.68,-0.11,9.73,-9.01,74.8,61.93,75.87,64.08,-100,true,drawdown×rs20,0.66,역효과
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",5,cooldown,566,278,844,1.06,-0.13,0.67,1.19,1.44,0.98,48.2,-0.77,-0.57,11.91,-11.64,80.94,67.63,83.81,74.46,-100,true,drawdown×rs20,1.33,역효과
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",10,cooldown,395,185,580,3.55,0.77,2.66,2.78,2.27,1.11,43.24,-1.4,-0.27,16.73,-15.14,84.32,75.14,92.43,86.49,-100,false,drawdown×rs20,2.7,역효과
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",20,cooldown,272,102,374,7.8,-2.7,4.93,10.5,3.31,0.73,33.33,-6.68,-0.75,20.74,-19.11,92.16,82.35,91.18,88.24,-99.96,true,drawdown×rs20,5.24,역효과
낙폭_-50~-60 + RS20_<30,"drawdownFromHighPct between [-60,-50.0001] AND rs20 lt 30",60,cooldown,163,22,185,19.12,15.05,18.64,4.07,5.14,2.37,54.55,2.69,-18.49,49.17,-19.25,90.91,86.36,95.45,95.45,-93.9,false,drawdown×rs20,39.14,역효과
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",1,cooldown,824,340,1164,0.12,-0.22,0.02,0.34,1.08,0.93,48.24,-0.53,0.05,5.68,-5.46,57.65,39.71,62.35,42.94,-99.52,true,drawdown×rs20,0,역효과
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",3,cooldown,560,237,797,0.7,1.14,0.83,-0.44,1.32,1.31,50.63,0.48,0.54,9.07,-7.85,70.89,57.81,73.84,56.54,-99.24,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",5,cooldown,450,187,637,1.68,1.68,1.68,0,1.72,1.35,49.2,-0.42,0.34,11.76,-9.78,77.01,64.71,78.61,65.24,-99.43,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",10,cooldown,337,126,463,3.55,2.89,3.37,0.66,2.26,1.53,55.56,2.07,1.91,16.62,-12.67,83.33,78.57,84.92,74.6,-98.96,false,drawdown×rs20,2.7,유망
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",20,cooldown,254,74,328,6.96,1.74,5.78,5.22,3.2,1.21,47.3,-2.01,2.27,21.69,-17.5,81.08,75.68,89.19,83.78,-97.56,false,drawdown×rs20,5.24,역효과
낙폭_-50~-60 + RS20_30~49,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [30,49]",60,cooldown,150,16,166,17.76,24.62,18.42,-6.86,5.55,3.77,56.25,8.85,-14.84,61,-16.04,93.75,93.75,87.5,87.5,-80.06,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",1,cooldown,686,214,900,0.48,0.01,0.36,0.47,1.31,1,48.6,-0.29,-0.25,5.76,-4.96,62.15,41.59,61.68,37.85,-94.43,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",3,cooldown,462,146,608,1.35,1.02,1.27,0.33,1.6,1.29,56.85,0.89,-0.25,8.39,-7.18,68.49,55.48,70.55,52.05,-90.57,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",5,cooldown,379,116,495,1.81,2,1.86,-0.19,1.7,1.56,57.76,1.7,-0.33,10.89,-8.55,75.86,68.1,71.55,56.9,-86.44,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",10,cooldown,284,78,362,3.47,1.37,3.02,2.1,2.28,1.26,47.44,-1.01,0.07,14.49,-11.71,82.05,73.08,79.49,67.95,-92.89,false,drawdown×rs20,2.7,역효과
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",20,cooldown,213,47,260,5.81,0.89,4.92,4.92,2.69,1.11,48.94,-0.54,-0.73,19.93,-15.7,85.11,78.72,85.11,76.6,-95.33,false,drawdown×rs20,5.24,역효과
낙폭_-50~-60 + RS20_50~69,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [50,69]",60,cooldown,138,9,147,12.85,31.49,13.99,-18.64,3.89,9.88,77.78,7.16,0.36,65.33,-14.01,100,88.89,88.89,77.78,-31.4,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",1,cooldown,260,86,346,0.8,1.86,1.06,-1.06,1.48,1.96,62.79,2.22,0.36,7.04,-4.39,63.95,56.98,51.16,32.56,-44.71,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",3,cooldown,205,64,269,1.32,4.11,1.98,-2.79,1.58,2.66,67.19,4.47,0.19,11.3,-5.34,78.13,70.31,56.25,35.94,-53.94,false,drawdown×rs20,0.66,유망
