strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
낙폭_-5~-10 + RS20_<30,"drawdownFromHighPct between [-10,-5.0001] AND rs20 lt 30",5,cooldown,12,34,46,1.34,7.01,5.53,-5.67,1.44,3.78,73.53,4.81,1.19,13.72,-5.89,82.35,67.65,52.94,35.29,-28.49,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_<30,"drawdownFromHighPct between [-10,-5.0001] AND rs20 lt 30",10,cooldown,9,24,33,1.55,12.38,9.43,-10.83,1.52,4.26,66.67,9.5,0.98,22.56,-7.4,83.33,75,54.17,37.5,-28.17,false,drawdown×rs20,5.57,유망
낙폭_-5~-10 + RS20_30~49,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-5~-10 + RS20_30~49,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-5~-10 + RS20_50~69,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [50,69]",5,cooldown,9,25,34,1.3,5.67,4.52,-4.37,1.37,4.52,68,5.24,-0.45,11.55,-5.3,92,68,52,40,-27.92,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_50~69,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [50,69]",10,cooldown,9,21,30,-0.35,10.39,7.17,-10.74,0.95,5.49,76.19,11.15,-2.31,19.53,-6.52,95.24,80.95,52.38,47.62,-23.34,false,drawdown×rs20,5.57,유망
낙폭_-5~-10 + RS20_70~79,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [70,79]",5,cooldown,17,25,42,0.87,0.61,0.71,0.26,1.21,1.17,44,-0.74,-2.61,9.46,-8.54,76,64,84,60,-26.24,false,drawdown×rs20,2.56,역효과
낙폭_-5~-10 + RS20_70~79,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [70,79]",10,cooldown,17,20,37,4.13,1.38,2.64,2.75,2.01,1.2,50,-0.33,-5.71,13.51,-12.49,80,70,80,75,-49.23,false,drawdown×rs20,5.57,역효과
낙폭_-5~-10 + RS20_80~89,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-5~-10 + RS20_80~89,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-5~-10 + RS20_90~99,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [90,99]",5,cooldown,25,23,48,3.17,3.13,3.15,0.04,1.84,1.73,43.48,-1.97,0.24,13.54,-8.48,86.96,65.22,86.96,56.52,-29.5,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_90~99,"drawdownFromHighPct between [-10,-5.0001] AND rs20 between [90,99]",10,cooldown,19,19,38,4.27,2.62,3.45,1.65,2.02,1.42,42.11,-0.41,-4.72,19.99,-11.22,84.21,78.95,84.21,57.89,-50.23,false,drawdown×rs20,5.57,역효과
낙폭_-5~-10 + RS20_gte50,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 50",5,cooldown,43,61,104,2.12,3.41,2.87,-1.29,1.57,2.08,50.82,1.81,0.28,11.77,-7.68,85.25,63.93,73.77,52.46,-46.89,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_gte50,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 50",10,cooldown,35,47,82,4.65,6.3,5.6,-1.65,1.98,2.3,55.32,1.41,-2.24,18.14,-10.07,87.23,70.21,72.34,59.57,-71.15,false,drawdown×rs20,5.57,유망
낙폭_-5~-10 + RS20_gte60,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 60",5,cooldown,35,45,80,2.49,2.46,2.47,0.03,1.67,1.71,44.44,-1.05,-0.18,11.8,-8.19,82.22,64.44,84.44,57.78,-44.59,false,drawdown×rs20,2.56,역효과
낙폭_-5~-10 + RS20_gte60,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 60",10,cooldown,30,37,67,5.3,2.96,4.01,2.34,2.25,1.47,51.35,0.88,-3.82,16.34,-11.83,83.78,72.97,81.08,70.27,-74.73,false,drawdown×rs20,5.57,역효과
낙폭_-5~-10 + RS20_gte70,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 70",5,cooldown,35,45,80,2.49,2.46,2.47,0.03,1.67,1.71,44.44,-1.05,-0.18,11.8,-8.19,82.22,64.44,84.44,57.78,-44.59,false,drawdown×rs20,2.56,역효과
낙폭_-5~-10 + RS20_gte70,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 70",10,cooldown,30,37,67,5.3,2.96,4.01,2.34,2.25,1.47,51.35,0.88,-3.82,16.34,-11.83,83.78,72.97,81.08,70.27,-74.73,false,drawdown×rs20,5.57,역효과
낙폭_-5~-10 + RS20_gte80,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 80",5,cooldown,25,23,48,3.17,3.13,3.15,0.04,1.84,1.73,43.48,-1.97,0.24,13.54,-8.48,86.96,65.22,86.96,56.52,-29.5,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_gte80,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 80",10,cooldown,19,19,38,4.27,2.62,3.45,1.65,2.02,1.42,42.11,-0.41,-4.72,19.99,-11.22,84.21,78.95,84.21,57.89,-50.23,false,drawdown×rs20,5.57,역효과
낙폭_-5~-10 + RS20_gte90,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 90",5,cooldown,25,23,48,3.17,3.13,3.15,0.04,1.84,1.73,43.48,-1.97,0.24,13.54,-8.48,86.96,65.22,86.96,56.52,-29.5,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_gte90,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 90",10,cooldown,19,19,38,4.27,2.62,3.45,1.65,2.02,1.42,42.11,-0.41,-4.72,19.99,-11.22,84.21,78.95,84.21,57.89,-50.23,false,drawdown×rs20,5.57,역효과
낙폭_-5~-10 + RS20_TOP10%,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 90",5,cooldown,25,23,48,3.17,3.13,3.15,0.04,1.84,1.73,43.48,-1.97,0.24,13.54,-8.48,86.96,65.22,86.96,56.52,-29.5,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_TOP10%,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 90",10,cooldown,19,19,38,4.27,2.62,3.45,1.65,2.02,1.42,42.11,-0.41,-4.72,19.99,-11.22,84.21,78.95,84.21,57.89,-50.23,false,drawdown×rs20,5.57,역효과
낙폭_-5~-10 + RS20_TOP20%,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 80",5,cooldown,25,23,48,3.17,3.13,3.15,0.04,1.84,1.73,43.48,-1.97,0.24,13.54,-8.48,86.96,65.22,86.96,56.52,-29.5,false,drawdown×rs20,2.56,유망
낙폭_-5~-10 + RS20_TOP20%,"drawdownFromHighPct between [-10,-5.0001] AND rs20 gte 80",10,cooldown,19,19,38,4.27,2.62,3.45,1.65,2.02,1.42,42.11,-0.41,-4.72,19.99,-11.22,84.21,78.95,84.21,57.89,-50.23,false,drawdown×rs20,5.57,역효과
낙폭_-10~-15 + RS20_<30,"drawdownFromHighPct between [-15,-10.0001] AND rs20 lt 30",5,cooldown,25,28,53,-0.13,4.83,2.49,-4.96,0.95,2.91,60.71,2.24,2.17,11.51,-6.47,82.14,67.86,75,42.86,-29.03,false,drawdown×rs20,2.56,유망
낙폭_-10~-15 + RS20_<30,"drawdownFromHighPct between [-15,-10.0001] AND rs20 lt 30",10,cooldown,17,24,41,-0.92,9.55,5.21,-10.47,0.73,2.93,70.83,10.78,4.09,21.45,-9.52,91.67,83.33,75,50,-45.02,false,drawdown×rs20,5.57,유망
낙폭_-10~-15 + RS20_30~49,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-10~-15 + RS20_30~49,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-10~-15 + RS20_50~69,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [50,69]",5,cooldown,18,22,40,-1.55,-1.22,-1.37,-0.33,0.61,0.76,45.45,-2.48,-3.89,8.1,-10.6,72.73,63.64,86.36,81.82,-55.59,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_50~69,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [50,69]",10,cooldown,16,18,34,-0.82,2.29,0.83,-3.11,0.83,1.33,44.44,-1.34,-1.87,17.18,-12.49,77.78,72.22,83.33,77.78,-62.55,false,drawdown×rs20,5.57,역효과
낙폭_-10~-15 + RS20_70~79,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [70,79]",5,cooldown,26,27,53,1.51,2.66,2.1,-1.15,1.58,1.73,51.85,1.65,-0.95,11.71,-8.03,85.19,66.67,74.07,62.96,-33.59,false,drawdown×rs20,2.56,유망
낙폭_-10~-15 + RS20_70~79,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [70,79]",10,cooldown,22,23,45,3.13,4.72,3.94,-1.59,1.85,1.93,60.87,5.44,-3.87,18.86,-10.64,91.3,82.61,73.91,60.87,-34.17,false,drawdown×rs20,5.57,역효과
낙폭_-10~-15 + RS20_80~89,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-10~-15 + RS20_80~89,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-10~-15 + RS20_90~99,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [90,99]",5,cooldown,18,16,34,-1.42,1.59,0,-3.01,0.67,1.34,62.5,2.42,-0.91,13.61,-9.52,87.5,81.25,87.5,62.5,-38.5,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_90~99,"drawdownFromHighPct between [-15,-10.0001] AND rs20 between [90,99]",10,cooldown,15,13,28,0.85,7.79,4.07,-6.94,1.24,2.61,76.92,13.18,-0.89,21.26,-12.56,92.31,92.31,100,69.23,-38.94,false,drawdown×rs20,5.57,유망
낙폭_-10~-15 + RS20_gte50,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 50",5,cooldown,47,54,101,-0.63,1.44,0.48,-2.07,0.83,1.34,55.56,2.11,-0.72,11.46,-9.56,83.33,74.07,85.19,72.22,-61.37,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_gte50,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 50",10,cooldown,37,42,79,-0.94,6.01,2.76,-6.95,0.8,2.11,61.9,6.01,0.32,20.22,-11.63,92.86,88.1,85.71,71.43,-75.23,false,drawdown×rs20,5.57,유망
낙폭_-10~-15 + RS20_gte60,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 60",5,cooldown,40,40,80,-0.54,1.54,0.5,-2.08,0.86,1.36,52.5,0.89,-0.79,12.26,-9.07,85,72.5,82.5,67.5,-49.14,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_gte60,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 60",10,cooldown,32,33,65,0.12,4.87,2.53,-4.75,1.03,1.88,63.64,5.44,-1.27,19.42,-12.05,93.94,84.85,84.85,69.7,-65.41,false,drawdown×rs20,5.57,역효과
낙폭_-10~-15 + RS20_gte70,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 70",5,cooldown,40,40,80,-0.54,1.54,0.5,-2.08,0.86,1.36,52.5,0.89,-0.79,12.26,-9.07,85,72.5,82.5,67.5,-49.14,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_gte70,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 70",10,cooldown,32,33,65,0.12,4.87,2.53,-4.75,1.03,1.88,63.64,5.44,-1.27,19.42,-12.05,93.94,84.85,84.85,69.7,-65.41,false,drawdown×rs20,5.57,역효과
낙폭_-10~-15 + RS20_gte80,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 80",5,cooldown,18,16,34,-1.42,1.59,0,-3.01,0.67,1.34,62.5,2.42,-0.91,13.61,-9.52,87.5,81.25,87.5,62.5,-38.5,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_gte80,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 80",10,cooldown,15,13,28,0.85,7.79,4.07,-6.94,1.24,2.61,76.92,13.18,-0.89,21.26,-12.56,92.31,92.31,100,69.23,-38.94,false,drawdown×rs20,5.57,유망
낙폭_-10~-15 + RS20_gte90,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 90",5,cooldown,18,16,34,-1.42,1.59,0,-3.01,0.67,1.34,62.5,2.42,-0.91,13.61,-9.52,87.5,81.25,87.5,62.5,-38.5,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_gte90,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 90",10,cooldown,15,13,28,0.85,7.79,4.07,-6.94,1.24,2.61,76.92,13.18,-0.89,21.26,-12.56,92.31,92.31,100,69.23,-38.94,false,drawdown×rs20,5.57,유망
낙폭_-10~-15 + RS20_TOP10%,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 90",5,cooldown,18,16,34,-1.42,1.59,0,-3.01,0.67,1.34,62.5,2.42,-0.91,13.61,-9.52,87.5,81.25,87.5,62.5,-38.5,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_TOP10%,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 90",10,cooldown,15,13,28,0.85,7.79,4.07,-6.94,1.24,2.61,76.92,13.18,-0.89,21.26,-12.56,92.31,92.31,100,69.23,-38.94,false,drawdown×rs20,5.57,유망
낙폭_-10~-15 + RS20_TOP20%,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 80",5,cooldown,18,16,34,-1.42,1.59,0,-3.01,0.67,1.34,62.5,2.42,-0.91,13.61,-9.52,87.5,81.25,87.5,62.5,-38.5,false,drawdown×rs20,2.56,역효과
낙폭_-10~-15 + RS20_TOP20%,"drawdownFromHighPct between [-15,-10.0001] AND rs20 gte 80",10,cooldown,15,13,28,0.85,7.79,4.07,-6.94,1.24,2.61,76.92,13.18,-0.89,21.26,-12.56,92.31,92.31,100,69.23,-38.94,false,drawdown×rs20,5.57,유망
낙폭_-15~-20 + RS20_<30,"drawdownFromHighPct between [-20,-15.0001] AND rs20 lt 30",5,cooldown,27,26,53,-0.14,2.76,1.29,-2.9,0.96,1.81,57.69,1.69,-2.21,9.41,-7.95,76.92,57.69,84.62,69.23,-21.86,false,drawdown×rs20,2.56,유망
낙폭_-15~-20 + RS20_<30,"drawdownFromHighPct between [-20,-15.0001] AND rs20 lt 30",10,cooldown,22,20,42,1.03,8.71,4.69,-7.68,1.24,4.07,70,5.23,-1.7,19.35,-8.54,85,75,80,75,-14.92,false,drawdown×rs20,5.57,유망
낙폭_-15~-20 + RS20_30~49,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-15~-20 + RS20_30~49,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-15~-20 + RS20_50~69,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [50,69]",5,cooldown,32,21,53,-1.52,1.05,-0.5,-2.57,0.63,1.16,38.1,-1.8,-0.88,12.43,-10.13,85.71,66.67,71.43,61.9,-52.17,false,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_50~69,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [50,69]",10,cooldown,27,16,43,-1.98,0.86,-0.92,-2.84,0.68,1.12,43.75,-6.21,-4.34,12.71,-12.8,87.5,75,75,75,-44.91,false,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_70~79,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [70,79]",5,cooldown,37,14,51,1.53,-5.19,-0.31,6.72,1.66,0.33,35.71,-2.55,-5.02,8.88,-11.14,85.71,64.29,78.57,64.29,-57.82,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_70~79,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [70,79]",10,cooldown,29,13,42,2.74,-4.61,0.46,7.35,1.88,0.45,23.08,-8.45,-9.36,11.43,-13.65,84.62,69.23,92.31,76.92,-51.94,true,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_80~89,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-15~-20 + RS20_80~89,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-15~-20 + RS20_90~99,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [90,99]",5,cooldown,29,12,41,1.11,-0.13,0.74,1.24,1.45,0.99,41.67,-4.25,2.98,17.77,-12.67,75,75,83.33,58.33,-70.46,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_90~99,"drawdownFromHighPct between [-20,-15.0001] AND rs20 between [90,99]",10,cooldown,23,10,33,-0.18,-2.52,-0.89,2.34,0.95,0.78,50,-2.19,2.15,22.68,-18.35,80,80,90,60,-73.03,false,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_gte50,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 50",5,cooldown,72,38,110,0.18,-2.65,-0.8,2.83,1.06,0.67,36.84,-2.85,-1.97,11.76,-11.55,81.58,68.42,78.95,68.42,-79.71,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_gte50,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 50",10,cooldown,52,31,83,-0.64,0.45,-0.24,-1.09,0.86,1.05,41.94,-6.73,-1.74,18.24,-14.43,80.65,74.19,77.42,64.52,-80.99,false,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_gte60,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 60",5,cooldown,55,26,81,1.29,-2.85,-0.04,4.14,1.54,0.67,38.46,-3.16,-1.33,12.98,-11.85,80.77,69.23,80.77,61.54,-77.82,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_gte60,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 60",10,cooldown,41,23,64,0.86,-3.7,-0.78,4.56,1.24,0.62,34.78,-7.98,-4.36,16.32,-15.69,82.61,73.91,91.3,69.57,-79.85,true,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_gte70,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 70",5,cooldown,55,26,81,1.29,-2.85,-0.04,4.14,1.54,0.67,38.46,-3.16,-1.33,12.98,-11.85,80.77,69.23,80.77,61.54,-77.82,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_gte70,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 70",10,cooldown,41,23,64,0.86,-3.7,-0.78,4.56,1.24,0.62,34.78,-7.98,-4.36,16.32,-15.69,82.61,73.91,91.3,69.57,-79.85,true,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_gte80,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 80",5,cooldown,29,12,41,1.11,-0.13,0.74,1.24,1.45,0.99,41.67,-4.25,2.98,17.77,-12.67,75,75,83.33,58.33,-70.46,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_gte80,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 80",10,cooldown,23,10,33,-0.18,-2.52,-0.89,2.34,0.95,0.78,50,-2.19,2.15,22.68,-18.35,80,80,90,60,-73.03,false,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_gte90,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 90",5,cooldown,29,12,41,1.11,-0.13,0.74,1.24,1.45,0.99,41.67,-4.25,2.98,17.77,-12.67,75,75,83.33,58.33,-70.46,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_gte90,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 90",10,cooldown,23,10,33,-0.18,-2.52,-0.89,2.34,0.95,0.78,50,-2.19,2.15,22.68,-18.35,80,80,90,60,-73.03,false,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_TOP10%,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 90",5,cooldown,29,12,41,1.11,-0.13,0.74,1.24,1.45,0.99,41.67,-4.25,2.98,17.77,-12.67,75,75,83.33,58.33,-70.46,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_TOP10%,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 90",10,cooldown,23,10,33,-0.18,-2.52,-0.89,2.34,0.95,0.78,50,-2.19,2.15,22.68,-18.35,80,80,90,60,-73.03,false,drawdown×rs20,5.57,역효과
낙폭_-15~-20 + RS20_TOP20%,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 80",5,cooldown,29,12,41,1.11,-0.13,0.74,1.24,1.45,0.99,41.67,-4.25,2.98,17.77,-12.67,75,75,83.33,58.33,-70.46,true,drawdown×rs20,2.56,역효과
낙폭_-15~-20 + RS20_TOP20%,"drawdownFromHighPct between [-20,-15.0001] AND rs20 gte 80",10,cooldown,23,10,33,-0.18,-2.52,-0.89,2.34,0.95,0.78,50,-2.19,2.15,22.68,-18.35,80,80,90,60,-73.03,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_<30,"drawdownFromHighPct between [-30,-20.0001] AND rs20 lt 30",5,cooldown,82,41,123,-0.53,-0.73,-0.59,0.2,0.81,0.83,41.46,-0.99,-1.9,7.47,-8.93,68.29,43.9,70.73,60.98,-68.58,false,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_<30,"drawdownFromHighPct between [-30,-20.0001] AND rs20 lt 30",10,cooldown,56,25,81,0.3,-0.58,0.03,0.88,1.09,0.91,32,-2.89,-3.05,11.52,-12.91,84,56,80,76,-66.32,true,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_30~49,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-20~-30 + RS20_30~49,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-20~-30 + RS20_50~69,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [50,69]",5,cooldown,59,20,79,0.98,-2.44,0.11,3.42,1.43,0.59,35,-5.48,-1.76,10.91,-9.08,75,55,85,80,-61.99,true,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_50~69,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [50,69]",10,cooldown,48,17,65,4.02,4.12,4.05,-0.1,2.85,1.62,41.18,-4.7,1.01,19.08,-13.71,88.24,76.47,94.12,88.24,-57.28,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_70~79,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [70,79]",5,cooldown,54,22,76,1.91,-0.48,1.21,2.39,1.99,0.91,40.91,-1.05,0.09,12.44,-11.43,77.27,77.27,81.82,72.73,-45.21,true,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_70~79,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [70,79]",10,cooldown,44,18,62,2.17,-1.4,1.13,3.57,1.67,0.82,50,-0.17,-3.47,16.03,-13.79,83.33,83.33,88.89,77.78,-72.27,true,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_80~89,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,2.56,표본부족
낙폭_-20~-30 + RS20_80~89,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,drawdown×rs20,5.57,표본부족
낙폭_-20~-30 + RS20_90~99,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [90,99]",5,cooldown,35,17,52,-1.15,-2.46,-1.58,1.31,0.65,0.61,35.29,-3.62,-2.84,11.62,-11.04,64.71,58.82,88.24,76.47,-62.69,false,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_90~99,"drawdownFromHighPct between [-30,-20.0001] AND rs20 between [90,99]",10,cooldown,26,12,38,-1.41,-1.19,-1.34,-0.22,0.7,0.86,41.67,-2.21,-0.45,19.61,-15.5,83.33,75,100,75,-65.17,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_gte50,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 50",5,cooldown,108,43,151,0.57,0.22,0.47,0.35,1.22,1.05,46.51,-1,-0.75,13.39,-9.57,74.42,65.12,83.72,72.09,-57.85,false,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_gte50,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 50",10,cooldown,73,32,105,0.85,0.75,0.82,0.1,1.24,1.12,50,-0.33,-1.33,17.91,-12.36,87.5,78.13,93.75,78.13,-72.76,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_gte60,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 60",5,cooldown,71,32,103,0.6,-1.1,0.07,1.7,1.24,0.81,40.63,-2.54,-0.4,12.92,-10.7,65.63,65.63,84.38,75,-60.17,true,drawdown×rs20,2.56,역효과
낙폭_-20~-30 + RS20_gte60,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 60",10,cooldown,51,22,73,1.15,1.41,1.23,-0.26,1.32,1.28,50,-0.17,-0.83,17.89,-12.39,81.82,81.82,95.45,77.27,-45.77,false,drawdown×rs20,5.57,역효과
낙폭_-20~-30 + RS20_gte70,"drawdownFromHighPct between [-30,-20.0001] AND rs20 gte 70",5,cooldown,71,32,103,0.6,-1.1,0.07,1.7,1.24,0.81,40.63,-2.54,-0.4,12.92,-10.7,65.63,65.63,84.38,75,-60.17,true,drawdown×rs20,2.56,역효과
