strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
RS20_gte80,rs20 gte 80,10,cooldown,86,57,143,3.82,6.73,4.98,-2.91,2.19,2.19,52.63,3.39,0.83,23.63,-10.57,85.96,80.7,80.7,59.65,-90.59,false,rs20,5.57,유망
RS20_gte90,rs20 gte 90,5,cooldown,134,92,226,2.13,3.17,2.55,-1.04,1.85,1.75,52.17,0.76,-0.17,14.43,-8.73,77.17,64.13,77.17,57.61,-90.76,false,rs20,2.56,유망
RS20_gte90,rs20 gte 90,10,cooldown,86,57,143,3.82,6.73,4.98,-2.91,2.19,2.19,52.63,3.39,0.83,23.63,-10.57,85.96,80.7,80.7,59.65,-90.59,false,rs20,5.57,유망
RS20_TOP10%,rs20 gte 90,5,cooldown,134,92,226,2.13,3.17,2.55,-1.04,1.85,1.75,52.17,0.76,-0.17,14.43,-8.73,77.17,64.13,77.17,57.61,-90.76,false,rs20,2.56,유망
RS20_TOP10%,rs20 gte 90,10,cooldown,86,57,143,3.82,6.73,4.98,-2.91,2.19,2.19,52.63,3.39,0.83,23.63,-10.57,85.96,80.7,80.7,59.65,-90.59,false,rs20,5.57,유망
RS20_TOP20%,rs20 gte 80,5,cooldown,134,92,226,2.13,3.17,2.55,-1.04,1.85,1.75,52.17,0.76,-0.17,14.43,-8.73,77.17,64.13,77.17,57.61,-90.76,false,rs20,2.56,유망
RS20_TOP20%,rs20 gte 80,10,cooldown,86,57,143,3.82,6.73,4.98,-2.91,2.19,2.19,52.63,3.39,0.83,23.63,-10.57,85.96,80.7,80.7,59.65,-90.59,false,rs20,5.57,유망
낙폭_0~-5,"drawdownFromHighPct between [-5,0]",5,cooldown,58,119,177,4.27,3.72,3.9,0.55,2.92,1.97,58.82,2.26,0.54,13.1,-8.06,78.99,70.59,71.43,52.94,-82.06,false,drawdown,2.56,유망
낙폭_0~-5,"drawdownFromHighPct between [-5,0]",10,cooldown,37,70,107,6.18,7.73,7.19,-1.55,2.78,2.9,67.14,7.34,0.57,21.31,-8.59,90,84.29,71.43,54.29,-66.77,false,drawdown,5.57,유망
낙폭_-5~-10,"drawdownFromHighPct between [-10,-5.0001]",5,cooldown,52,83,135,2.1,2.8,2.53,-0.7,1.6,1.85,54.22,1.85,-0.3,10.88,-7.57,81.93,63.86,73.49,50.6,-60.38,false,drawdown,2.56,유망
낙폭_-5~-10,"drawdownFromHighPct between [-10,-5.0001]",10,cooldown,40,58,98,4.49,6.93,5.93,-2.44,2.07,2.38,56.9,3.33,-1.14,18.28,-10.4,84.48,68.97,77.59,60.34,-80.52,false,drawdown,5.57,유망
낙폭_-10~-15,"drawdownFromHighPct between [-15,-10.0001]",5,cooldown,63,69,132,-0.81,2.39,0.86,-3.2,0.77,1.65,57.97,1.8,0.09,11.67,-8.56,82.61,72.46,81.16,63.77,-63.85,false,drawdown,2.56,역효과
낙폭_-10~-15,"drawdownFromHighPct between [-15,-10.0001]",10,cooldown,44,52,96,0.58,9.7,5.52,-9.12,1.16,3.16,69.23,9.27,2.84,22.75,-10.6,94.23,88.46,80.77,63.46,-70.63,false,drawdown,5.57,유망
낙폭_-15~-20,"drawdownFromHighPct between [-20,-15.0001]",5,cooldown,84,55,139,0.64,-0.41,0.23,1.05,1.22,0.93,45.45,-1.16,-1.9,10.92,-10.45,74.55,61.82,85.45,70.91,-82.88,true,drawdown,2.56,역효과
낙폭_-15~-20,"drawdownFromHighPct between [-20,-15.0001]",10,cooldown,62,43,105,0.59,2.88,1.53,-2.29,1.15,1.41,48.84,-0.23,-2.26,19.59,-12.88,81.4,79.07,86.05,74.42,-83.27,false,drawdown,5.57,역효과
낙폭_-20~-30,"drawdownFromHighPct between [-30,-20.0001]",5,cooldown,161,75,236,0.37,-1.08,-0.09,1.45,1.15,0.78,40,-1.92,-1.77,10.17,-9.87,65.33,54.67,80,66.67,-85.19,true,drawdown,2.56,역효과
낙폭_-20~-30,"drawdownFromHighPct between [-30,-20.0001]",10,cooldown,97,48,145,0.48,0.44,0.47,0.04,1.14,1.07,41.67,-2.22,-2.33,15.26,-13.13,79.17,66.67,87.5,79.17,-81.72,false,drawdown,5.57,역효과
낙폭_-30~-40,"drawdownFromHighPct between [-40,-30.0001]",5,cooldown,131,71,202,1.07,-0.94,0.37,2.01,1.61,0.81,49.3,-0.79,-1.54,10.32,-9.86,80.28,64.79,81.69,64.79,-89.69,true,drawdown,2.56,역효과
낙폭_-30~-40,"drawdownFromHighPct between [-40,-30.0001]",10,cooldown,77,43,120,2.7,-0.99,1.38,3.69,2.43,0.85,44.19,-3.06,-1.84,14.51,-12.74,88.37,79.07,88.37,72.09,-90.85,true,drawdown,5.57,역효과
낙폭_-40~-50,"drawdownFromHighPct between [-50,-40.0001]",5,cooldown,11,43,54,4.25,0.63,1.37,3.62,3.54,1.12,51.16,0.36,1.03,12.02,-11.01,76.74,69.77,79.07,72.09,-84.25,false,drawdown,2.56,역효과
낙폭_-40~-50,"drawdownFromHighPct between [-50,-40.0001]",10,cooldown,10,26,36,6.07,1.37,2.68,4.7,4.69,1.22,42.31,-1.97,2.18,18.72,-12.76,96.15,96.15,80.77,73.08,-78.38,false,drawdown,5.57,역효과
낙폭_-50~-60,"drawdownFromHighPct between [-60,-50.0001]",5,cooldown,4,29,33,0.42,5.45,4.84,-5.03,1.09,2.74,65.52,1.75,1.63,13.51,-9.98,82.76,75.86,82.76,79.31,-30.07,false,drawdown,2.56,표본부족
낙폭_-50~-60,"drawdownFromHighPct between [-60,-50.0001]",10,cooldown,2,19,21,1.34,6.69,6.18,-5.35,1.26,2.88,57.89,7.77,2.7,17.14,-12.55,89.47,84.21,100,94.74,-26.75,false,drawdown,5.57,표본부족
낙폭_-60이하,"drawdownFromHighPct between [-999,-60.0001]",5,cooldown,94,5,99,0.17,9.61,0.65,-9.44,1.05,,100,10.99,-0.18,19.46,-5.12,100,100,40,40,0,false,drawdown,2.56,유망
낙폭_-60이하,"drawdownFromHighPct between [-999,-60.0001]",10,cooldown,52,3,55,0.28,12.22,0.93,-11.94,1.06,10.82,66.67,13.82,-4.04,19.77,-7.04,100,100,66.67,66.67,-3.73,false,drawdown,5.57,표본부족
낙폭_lte-10,drawdownFromHighPct lte -10,5,cooldown,423,214,637,0.65,0.59,0.63,0.06,1.25,1.13,50,0.05,-0.7,10.93,-9.25,79.44,64.49,78.5,65.89,-99.46,false,drawdownCut,2.56,역효과
낙폭_lte-10,drawdownFromHighPct lte -10,10,cooldown,235,129,364,1.38,4.09,2.34,-2.71,1.41,1.74,49.61,-0.23,0.25,18.01,-11.36,86.82,75.97,79.84,67.44,-98.88,false,drawdownCut,5.57,역효과
낙폭_lte-15,drawdownFromHighPct lte -15,5,cooldown,394,180,574,0.84,0.12,0.61,0.72,1.33,1.02,48.89,-0.8,-0.73,10.94,-9.7,73.33,62.22,78.89,66.67,-99.18,false,drawdownCut,2.56,역효과
낙폭_lte-15,drawdownFromHighPct lte -15,10,cooldown,219,102,321,1.23,1.38,1.28,-0.15,1.37,1.24,47.06,-1.2,-1.16,15.5,-13.07,83.33,74.51,84.31,72.55,-98.05,false,drawdownCut,5.57,역효과
낙폭_lte-20,drawdownFromHighPct lte -20,5,cooldown,350,155,505,0.85,-0.26,0.51,1.11,1.34,0.95,44.52,-1.39,-0.46,10.27,-10.02,71.61,56.13,80.65,70.97,-98.92,true,drawdownCut,2.56,역효과
낙폭_lte-20,drawdownFromHighPct lte -20,10,cooldown,195,89,284,1.34,0.95,1.22,0.39,1.44,1.18,43.82,-2.52,-0.76,14.31,-12.74,83.15,70.79,83.15,75.28,-96.56,false,drawdownCut,5.57,역효과
낙폭_lte-30,drawdownFromHighPct lte -30,5,cooldown,230,111,341,1.06,-0.1,0.68,1.16,1.43,0.98,51.35,0.04,-0.54,9.9,-10.09,76.58,63.96,81.08,67.57,-94.19,true,drawdownCut,2.56,역효과
낙폭_lte-30,drawdownFromHighPct lte -30,10,cooldown,130,64,194,1.72,0.2,1.22,1.52,1.58,1.03,46.88,-1.01,-0.93,13.99,-13.2,79.69,70.31,89.06,76.56,-93.85,false,drawdownCut,5.57,역효과
낙폭_lte-40,drawdownFromHighPct lte -40,5,cooldown,106,61,167,0.59,1.91,1.07,-1.32,1.18,1.46,55.74,0.88,1.03,12.33,-9.89,83.61,72.13,80.33,72.13,-83.78,false,drawdownCut,2.56,역효과
낙폭_lte-40,drawdownFromHighPct lte -40,10,cooldown,61,39,100,1.47,4.57,2.68,-3.1,1.38,2.02,51.28,2.48,2.07,18.22,-12.29,94.87,89.74,82.05,76.92,-80.18,false,drawdownCut,5.57,역효과
낙폭_lte-50,drawdownFromHighPct lte -50,5,cooldown,96,30,126,0.09,7.93,1.96,-7.84,1.03,4.06,70,6.53,3.06,15.51,-9.13,90,80,76.67,73.33,-27.13,false,drawdownCut,2.56,유망
낙폭_lte-50,drawdownFromHighPct lte -50,10,cooldown,52,19,71,0.28,6.74,2.01,-6.46,1.06,3.56,57.89,3.39,2.67,16.82,-12.18,100,89.47,94.74,89.47,-26.41,false,drawdownCut,5.57,유망
낙폭_lte-60,drawdownFromHighPct lte -60,5,cooldown,94,5,99,0.17,9.61,0.65,-9.44,1.05,,100,10.99,-0.18,19.46,-5.12,100,100,40,40,0,false,drawdownCut,2.56,유망
낙폭_lte-60,drawdownFromHighPct lte -60,10,cooldown,52,3,55,0.28,12.22,0.93,-11.94,1.06,10.82,66.67,13.82,-4.04,19.77,-7.04,100,100,66.67,66.67,-3.73,false,drawdownCut,5.57,표본부족
Risk_0~24,"scoutRiskScore between [0,24]",5,cooldown,350,89,439,0.79,7.48,2.15,-6.69,1.29,4.48,71.91,4.48,0.53,14.03,-4.97,82.02,70.79,49.44,35.96,-40.64,false,risk,2.56,유망
Risk_0~24,"scoutRiskScore between [0,24]",10,cooldown,201,59,260,2.11,12.38,4.44,-10.27,1.61,6.02,72.88,8.8,-0.42,21.78,-6.64,94.92,81.36,61.02,44.07,-38.44,false,risk,5.57,유망
Risk_25~39,"scoutRiskScore between [25,39]",5,cooldown,170,179,349,0.23,2.27,1.28,-2.04,1.08,1.49,56.42,1.85,0.65,12.59,-9.24,82.12,65.36,74.3,59.78,-97.59,false,risk,2.56,역효과
Risk_25~39,"scoutRiskScore between [25,39]",10,cooldown,116,107,223,1.28,5.75,3.43,-4.47,1.36,2.03,61.68,3.95,0.55,20.51,-10.59,86.92,76.64,73.83,57.94,-97.48,false,risk,5.57,유망
Risk_40~50,"scoutRiskScore between [40,50]",5,cooldown,93,109,202,1.52,0.71,1.08,0.81,1.72,1.14,51.38,0.6,-0.15,10.18,-9.47,66.97,58.72,76.15,65.14,-92.5,false,risk,2.56,역효과
Risk_40~50,"scoutRiskScore between [40,50]",10,cooldown,56,73,129,1.28,5.18,3.49,-3.9,1.38,2.02,50.68,1.14,1.46,16.07,-11.67,83.56,73.97,76.71,71.23,-88.09,false,risk,5.57,역효과
Risk_51~64,"scoutRiskScore between [51,64]",5,cooldown,3,38,41,-1.5,-3.63,-3.48,2.13,0.5,0.48,39.47,-3.88,-2.63,8.27,-11.36,71.05,55.26,84.21,68.42,-88.06,false,risk,2.56,표본부족
Risk_51~64,"scoutRiskScore between [51,64]",10,cooldown,2,26,28,3.2,-5.93,-5.28,9.13,,0.39,26.92,-6.86,-3.4,11.84,-14.88,80.77,65.38,92.31,80.77,-91.18,true,risk,5.57,표본부족
Risk_65+,"scoutRiskScore between [65,100]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,risk,2.56,표본부족
Risk_65+,"scoutRiskScore between [65,100]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,risk,5.57,표본부족
Risk_lte24,scoutRiskScore lte 24,5,cooldown,350,89,439,0.79,7.48,2.15,-6.69,1.29,4.48,71.91,4.48,0.53,14.03,-4.97,82.02,70.79,49.44,35.96,-40.64,false,riskCut,2.56,유망
Risk_lte24,scoutRiskScore lte 24,10,cooldown,201,59,260,2.11,12.38,4.44,-10.27,1.61,6.02,72.88,8.8,-0.42,21.78,-6.64,94.92,81.36,61.02,44.07,-38.44,false,riskCut,5.57,유망
Risk_lte39,scoutRiskScore lte 39,5,cooldown,436,232,668,0.73,3.54,1.71,-2.81,1.27,1.99,56.9,1.79,0.6,12.3,-8.32,81.9,65.09,70.26,56.03,-96.37,false,riskCut,2.56,유망
Risk_lte39,scoutRiskScore lte 39,10,cooldown,245,129,374,1.75,7,3.56,-5.25,1.52,2.45,62.79,3.99,0.81,20.91,-10.06,88.37,81.4,70.54,55.81,-96.75,false,riskCut,5.57,유망
Risk_lte50,scoutRiskScore lte 50,5,cooldown,480,296,776,1.02,2.52,1.59,-1.5,1.39,1.67,55.41,1.35,-0.05,11.58,-8.27,77.36,63.85,74.32,56.76,-99.18,false,riskCut,2.56,역효과
Risk_lte50,scoutRiskScore lte 50,10,cooldown,260,164,424,1.97,5.5,3.34,-3.53,1.6,2.06,55.49,1.78,0.35,19.1,-10.33,84.76,76.83,75.61,58.54,-98.2,false,riskCut,5.57,역효과
Risk_lte64,scoutRiskScore lte 64,5,cooldown,480,310,790,1.03,2.56,1.63,-1.53,1.4,1.68,54.19,1.29,0,11.59,-8.42,78.06,63.87,74.19,57.74,-99.34,false,riskCut,2.56,유망
Risk_lte64,scoutRiskScore lte 64,10,cooldown,260,170,430,1.97,5.57,3.39,-3.6,1.6,2.17,54.12,1.14,0,19.08,-9.85,86.47,77.06,76.47,58.82,-97.01,false,riskCut,5.57,유망
Stab_<45,scoutStabilizeScore lt 45,5,cooldown,121,67,188,1.11,-0.71,0.46,1.82,1.46,0.86,47.76,-0.55,-0.1,9.59,-10.1,73.13,61.19,76.12,64.18,-94.87,true,stab,2.56,역효과
Stab_<45,scoutStabilizeScore lt 45,10,cooldown,88,46,134,3.02,3.61,3.22,-0.59,2.1,1.64,50,0.98,0.99,17.33,-11.83,86.96,80.43,76.09,65.22,-92.79,false,stab,5.57,역효과
Stab_45~64,"scoutStabilizeScore between [45,64]",5,cooldown,200,107,307,1.21,0.32,0.9,0.89,1.52,1.07,49.53,-0.07,0.13,9.28,-9.12,72.9,61.68,75.7,59.81,-95.21,false,stab,2.56,역효과
Stab_45~64,"scoutStabilizeScore between [45,64]",10,cooldown,141,77,218,1.88,4.23,2.71,-2.35,1.59,1.81,54.55,2.38,1.32,17.55,-11.73,84.42,77.92,81.82,70.13,-95.52,false,stab,5.57,역효과
Stab_65~79,"scoutStabilizeScore between [65,79]",5,cooldown,181,122,303,0.78,3.4,1.84,-2.62,1.28,1.75,52.46,0.62,0.72,11.69,-8.11,76.23,59.02,71.31,53.28,-90.86,false,stab,2.56,유망
Stab_65~79,"scoutStabilizeScore between [65,79]",10,cooldown,138,85,223,1.63,3.98,2.52,-2.35,1.42,1.67,51.76,2.16,0.06,17.38,-11.03,83.53,71.76,77.65,56.47,-90.81,false,stab,5.57,역효과
Stab_80~89,"scoutStabilizeScore between [80,89]",5,cooldown,167,128,295,0.76,3.76,2.06,-3,1.26,2.1,60.94,3.06,-0.45,12.94,-8.04,80.47,66.41,68.75,57.81,-86.9,false,stab,2.56,유망
Stab_80~89,"scoutStabilizeScore between [80,89]",10,cooldown,124,90,214,2.13,5.87,3.71,-3.74,1.59,2.25,56.67,3.43,-1.52,19.32,-10.65,87.78,82.22,82.22,66.67,-87.84,false,stab,5.57,유망
Stab_90+,"scoutStabilizeScore between [90,100]",5,cooldown,144,96,240,1.47,5.07,2.91,-3.6,1.46,2.37,56.25,3.25,1.29,15.85,-7.52,80.21,72.92,70.83,51.04,-59.52,false,stab,2.56,유망
Stab_90+,"scoutStabilizeScore between [90,100]",10,cooldown,96,64,160,2.23,8.51,4.74,-6.28,1.53,2.88,59.38,4.88,1.44,23.77,-9.78,90.63,81.25,76.56,59.38,-73.35,false,stab,5.57,유망
Stab_gte45,scoutStabilizeScore gte 45,5,cooldown,434,280,714,1.01,2.29,1.51,-1.28,1.39,1.54,55,1.24,-0.07,11.52,-8.74,77.14,64.29,71.79,58.93,-99.61,false,stabCut,2.56,역효과
Stab_gte45,scoutStabilizeScore gte 45,10,cooldown,247,157,404,1.87,4.62,2.94,-2.75,1.59,1.87,56.05,2.27,-0.29,17.15,-11.62,81.53,70.06,73.89,65.61,-98.88,false,stabCut,5.57,역효과
Stab_gte65,scoutStabilizeScore gte 65,5,cooldown,325,230,555,1.08,2.52,1.67,-1.44,1.38,1.6,51.3,0.73,-0.15,12.1,-8,75.65,63.91,70.87,54.78,-96.07,false,stabCut,2.56,역효과
Stab_gte65,scoutStabilizeScore gte 65,10,cooldown,195,131,326,1.94,6.15,3.63,-4.21,1.49,2.14,55.73,2.96,-0.06,18.5,-11.27,85.5,76.34,76.34,63.36,-94.63,false,stabCut,5.57,유망
Stab_gte80,scoutStabilizeScore gte 80,5,cooldown,235,172,407,1.19,3.66,2.23,-2.47,1.42,1.97,56.98,1.62,0.01,13.19,-8.08,79.07,65.12,70.93,55.81,-88.23,false,stabCut,2.56,유망
Stab_gte80,scoutStabilizeScore gte 80,10,cooldown,151,105,256,2.18,7.38,4.31,-5.2,1.54,2.74,57.14,5.33,0.41,19.89,-10.99,87.62,77.14,81.9,72.38,-85.16,false,stabCut,5.57,유망
Stab_gte90,scoutStabilizeScore gte 90,5,cooldown,144,96,240,1.47,5.07,2.91,-3.6,1.46,2.37,56.25,3.25,1.29,15.85,-7.52,80.21,72.92,70.83,51.04,-59.52,false,stabCut,2.56,유망
Stab_gte90,scoutStabilizeScore gte 90,10,cooldown,96,64,160,2.23,8.51,4.74,-6.28,1.53,2.88,59.38,4.88,1.44,23.77,-9.78,90.63,81.25,76.56,59.38,-73.35,false,stabCut,5.57,유망
Cheap_0~39,"scoutCheapScore between [0,39]",5,cooldown,338,279,617,1.02,2.45,1.67,-1.43,1.41,1.61,53.41,1.35,-0.03,11.5,-8.47,75.99,62.37,70.97,56.27,-99.34,false,cheap,2.56,역효과
Cheap_0~39,"scoutCheapScore between [0,39]",10,cooldown,188,151,339,2.36,4.86,3.47,-2.5,1.76,1.87,51.66,0.2,-0.02,18.37,-10.55,86.09,71.52,78.15,58.94,-98.97,false,cheap,5.57,역효과
Cheap_40~59,"scoutCheapScore between [40,59]",5,cooldown,60,50,110,-0.41,3.51,1.37,-3.92,0.84,1.99,62,4.02,1.98,12.85,-9.22,84,76,70,60,-56.17,false,cheap,2.56,유망
Cheap_40~59,"scoutCheapScore between [40,59]",10,cooldown,36,31,67,-0.47,2.34,0.83,-2.81,0.87,1.47,45.16,-0.36,1.29,16.89,-12.23,93.55,90.32,83.87,70.97,-68.43,false,cheap,5.57,역효과
Cheap_60~79,"scoutCheapScore between [60,79]",5,cooldown,63,7,70,0.48,10.19,1.45,-9.71,1.18,5.23,71.43,5.64,3.22,16.17,-8.71,85.71,85.71,71.43,57.14,-10.04,false,cheap,2.56,유망
Cheap_60~79,"scoutCheapScore between [60,79]",10,cooldown,38,5,43,0.76,8.98,1.71,-8.22,1.23,3.23,40,-3.68,2.46,19.26,-9.84,100,100,80,60,-19,false,cheap,5.57,유망
Cheap_80+,"scoutCheapScore between [80,100]",5,cooldown,66,3,69,0.59,3.87,0.73,-3.28,1.17,6.25,33.33,-0.82,-3.68,11.7,-6.36,100,66.67,66.67,33.33,-2.2,false,cheap,2.56,표본부족
Cheap_80+,"scoutCheapScore between [80,100]",10,cooldown,39,1,40,2.45,-0.72,2.37,3.17,1.7,0,0,-0.72,-10.82,14.95,-14.27,100,100,100,100,-0.72,false,cheap,5.57,표본부족
Scout_TOP3,"scoutRank between [1,3]",5,cooldown,312,223,535,0.89,2.57,1.59,-1.68,1.36,1.64,54.71,1.9,0.12,11.54,-8.18,76.23,64.57,72.2,57.85,-96.97,false,scoutRank,2.56,유망
Scout_TOP3,"scoutRank between [1,3]",10,cooldown,175,125,300,2.09,5.04,3.32,-2.95,1.67,2.04,55.2,2.36,-0.63,17.49,-10.58,82.4,75.2,77.6,64.8,-96.98,false,scoutRank,5.57,역효과
Scout_TOP5,"scoutRank between [1,5]",5,cooldown,480,310,790,1.03,2.56,1.63,-1.53,1.4,1.68,54.19,1.29,0,11.59,-8.42,78.06,63.87,74.19,57.74,-99.34,false,scoutRank,2.56,유망
Scout_TOP5,"scoutRank between [1,5]",10,cooldown,260,170,430,1.97,5.57,3.39,-3.6,1.6,2.17,54.12,1.14,0,19.08,-9.85,86.47,77.06,76.47,58.82,-97.01,false,scoutRank,5.57,유망
Scout_TOP10,"scoutRank between [1,10]",5,cooldown,480,310,790,1.03,2.56,1.63,-1.53,1.4,1.68,54.19,1.29,0,11.59,-8.42,78.06,63.87,74.19,57.74,-99.34,false,scoutRank,2.56,유망
Scout_TOP10,"scoutRank between [1,10]",10,cooldown,260,170,430,1.97,5.57,3.39,-3.6,1.6,2.17,54.12,1.14,0,19.08,-9.85,86.47,77.06,76.47,58.82,-97.01,false,scoutRank,5.57,유망
Scout_TOP20,"scoutRank between [1,20]",5,cooldown,480,310,790,1.03,2.56,1.63,-1.53,1.4,1.68,54.19,1.29,0,11.59,-8.42,78.06,63.87,74.19,57.74,-99.34,false,scoutRank,2.56,유망
Scout_TOP20,"scoutRank between [1,20]",10,cooldown,260,170,430,1.97,5.57,3.39,-3.6,1.6,2.17,54.12,1.14,0,19.08,-9.85,86.47,77.06,76.47,58.82,-97.01,false,scoutRank,5.57,유망
noNewLow5,noNewLow5,5,cooldown,474,310,784,0.98,2.24,1.47,-1.26,1.37,1.56,54.52,1.36,0,11.42,-8.5,77.74,63.23,73.55,55.81,-99.57,false,noNewLow5,2.56,역효과
noNewLow5,noNewLow5,10,cooldown,258,169,427,1.84,5.24,3.19,-3.4,1.56,2.13,53.25,1.11,0.05,18.61,-10.01,85.21,77.51,79.88,60.36,-96.73,false,noNewLow5,5.57,역효과
반등상태_ready,reboundStateKey eq ready,5,cooldown,190,56,246,0.07,2.19,0.55,-2.12,1.02,1.5,39.29,-2.49,0.04,12,-9.28,66.07,55.36,80.36,69.64,-69.54,false,reboundState,2.56,역효과
반등상태_ready,reboundStateKey eq ready,10,cooldown,129,37,166,1.14,5.72,2.16,-4.58,1.31,2.61,59.46,2.95,0.39,19.45,-10.81,86.49,78.38,78.38,67.57,-60.82,false,reboundState,5.57,유망
반등상태_stopped,reboundStateKey eq stopped,5,cooldown,193,81,274,1.26,-3.02,-0.01,4.28,1.56,0.52,44.44,-1.18,-0.51,8.19,-10.46,65.43,55.56,74.07,64.2,-97.69,true,reboundState,2.56,역효과
반등상태_stopped,reboundStateKey eq stopped,10,cooldown,130,58,188,2.27,-1.5,1.11,3.77,1.74,0.77,41.38,-3.15,-0.67,12.13,-14.27,77.59,68.97,87.93,79.31,-95.86,true,reboundState,5.57,역효과
반등상태_early,reboundStateKey eq early,5,cooldown,247,229,476,1.16,2.95,2.02,-1.79,1.42,1.79,56.33,1.81,0.14,12.38,-8.27,79.91,67.69,73.8,55.9,-98.02,false,reboundState,2.56,유망
반등상태_early,reboundStateKey eq early,10,cooldown,158,134,292,2.9,5.1,3.91,-2.2,1.88,2.02,57.46,2.89,0.24,18.43,-11.64,85.07,76.87,79.85,67.16,-97.71,false,reboundState,5.57,역효과
반등상태_falling,reboundStateKey eq falling,5,cooldown,56,37,93,0.09,0.64,0.31,-0.55,1.04,1.18,51.35,0.41,-2.17,11.4,-8.15,89.19,75.68,78.38,62.16,-64.98,false,reboundState,2.56,역효과
반등상태_falling,reboundStateKey eq falling,10,cooldown,42,29,71,1.39,-0.92,0.45,2.31,1.44,0.87,41.38,-1.63,-2.45,13.45,-12.71,89.66,79.31,82.76,68.97,-86.72,true,reboundState,5.57,역효과
반등상태_risk,reboundStateKey eq risk,5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,reboundState,2.56,표본부족
반등상태_risk,reboundStateKey eq risk,10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,reboundState,5.57,표본부족
leaderReboundPass,leaderReboundPass,5,cooldown,5,13,18,4.7,3.84,4.08,0.86,3.59,1.71,53.85,3.26,0.68,19.76,-9.39,69.23,69.23,84.62,69.23,-29.16,false,confirmPass,2.56,유망
leaderReboundPass,leaderReboundPass,10,cooldown,3,9,12,8.41,-0.14,1.99,8.55,,0.98,55.56,3.39,-0.86,27.28,-13.41,100,77.78,88.89,66.67,-52.28,true,confirmPass,5.57,표본부족
deepRecoveryPass,deepRecoveryPass,5,cooldown,124,42,166,0.62,1,0.72,-0.38,1.21,1.18,57.14,1.26,1.1,12.03,-10.21,88.1,61.9,69.05,57.14,-86.59,false,confirmPass,2.56,역효과
deepRecoveryPass,deepRecoveryPass,10,cooldown,78,26,104,1.5,2.98,1.87,-1.48,1.46,1.64,57.69,3.67,0.63,16.88,-12.41,84.62,80.77,73.08,65.38,-58.69,false,confirmPass,5.57,역효과
experimentalNakjuPass,experimentalNakjuPass,5,cooldown,1,0,1,20.6,,20.6,,,,,,,,,,,,,0,false,confirmPass,2.56,표본부족
experimentalNakjuPass,experimentalNakjuPass,10,cooldown,1,0,1,15.54,,15.54,,,,,,,,,,,,,0,false,confirmPass,5.57,표본부족
flag_R,R,5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,flag,2.56,표본부족
flag_R,R,10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,flag,5.57,표본부족
flag_F,F,5,cooldown,9,7,16,0.97,6.61,3.44,-5.64,1.31,2.61,71.43,8.27,-0.39,15.6,-5.96,71.43,57.14,42.86,42.86,-17.19,false,flag,2.56,유망
flag_F,F,10,cooldown,8,7,15,-4.67,23.22,8.34,-27.89,0.16,12.03,71.43,2.29,10.29,36.19,-7.64,85.71,85.71,57.14,57.14,-14.48,false,flag,5.57,유망
flag_F2,F2,5,cooldown,5,4,9,-2.31,15.06,5.41,-17.37,0.39,,100,9.28,-0.6,21.47,-2.53,100,75,25,25,0,false,flag,2.56,표본부족
flag_F2,F2,10,cooldown,5,4,9,-8.96,18.72,3.35,-27.68,0,39.7,75,12.98,0.01,32.09,-4.26,100,100,50,50,-1.94,false,flag,5.57,표본부족
flag_B,B,5,cooldown,19,17,36,0.54,3.2,1.79,-2.66,1.14,1.67,64.71,2.44,-2.89,16.81,-8.81,76.47,58.82,70.59,52.94,-51.69,false,flag,2.56,유망
flag_B,B,10,cooldown,19,14,33,0.02,0.46,0.21,-0.44,1,1.07,42.86,-1.4,-4.6,20.31,-12.3,78.57,71.43,78.57,71.43,-45.48,false,flag,5.57,역효과
flag_C,C,5,cooldown,13,18,31,1.61,3.62,2.78,-2.01,1.4,1.63,50,-0.35,-0.63,20.27,-11.03,83.33,83.33,77.78,72.22,-35.54,false,flag,2.56,유망
flag_C,C,10,cooldown,12,16,28,0.14,4.95,2.89,-4.81,1.02,1.62,43.75,-1.97,0.32,25.7,-15.07,81.25,81.25,93.75,81.25,-56.57,false,flag,5.57,역효과
flag_H2,H2,5,cooldown,1,0,1,20.6,,20.6,,,,,,,,,,,,,0,false,flag,2.56,표본부족
flag_H2,H2,10,cooldown,1,0,1,15.54,,15.54,,,,,,,,,,,,,0,false,flag,5.57,표본부족
flag_H3,H3,5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,flag,2.56,표본부족
flag_H3,H3,10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,flag,5.57,표본부족
flag_I,I,5,cooldown,82,123,205,0.94,0.13,0.45,0.81,1.29,1.03,43.09,-1.14,-1.04,10.84,-10.23,84.55,69.92,86.99,73.98,-90.16,false,flag,2.56,역효과
