strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
COMBINED_TOP,"combinedRank between [1,3]",1,cooldown,1496,938,2434,-0.1,-0.02,-0.07,-0.08,0.95,0.99,44.56,-0.6,-0.02,5.66,-5.11,56.5,40.51,62.05,40.62,-99.49,false,preset,0,역효과
COMBINED_TOP,"combinedRank between [1,3]",3,cooldown,1323,815,2138,0.22,0.23,0.22,-0.01,1.08,1.06,46.13,-0.82,-0.12,8.34,-7.13,67.85,53.87,73.99,54.97,-99.96,false,preset,0.66,역효과
COMBINED_TOP,"combinedRank between [1,3]",5,cooldown,1186,729,1915,1.06,1.35,1.17,-0.29,1.36,1.32,47.6,-0.31,0.33,11.11,-8.61,75.31,62.83,78.05,62.55,-99.96,false,preset,1.33,유망
COMBINED_TOP,"combinedRank between [1,3]",10,cooldown,986,602,1588,2.19,2.54,2.33,-0.35,1.6,1.46,47.01,-1.15,0.6,16.63,-11,80.07,70.6,85.71,73.26,-100,false,preset,2.7,역효과
COMBINED_TOP,"combinedRank between [1,3]",20,cooldown,796,464,1260,4.83,6.82,5.56,-1.99,2.07,2.09,51.94,1.04,1.22,26.08,-13.63,87.28,80.6,89.44,79.09,-100,false,preset,5.24,유망
COMBINED_TOP,"combinedRank between [1,3]",60,cooldown,525,236,761,15.61,27.86,19.41,-12.25,3.86,3.77,57.63,10.37,4.03,68.23,-19.64,95.34,91.1,90.25,83.9,-100,false,preset,39.14,역효과
COMBINED_SPLIT,combinedScore gte 60,1,cooldown,469,422,891,0.04,0.8,0.4,-0.76,1.02,1.24,45.02,-0.98,0.38,8.49,-6.43,63.27,52.84,74.17,52.61,-95.14,false,preset,0,유망
COMBINED_SPLIT,combinedScore gte 60,3,cooldown,428,375,803,0.86,1.35,1.09,-0.49,1.28,1.3,47.2,-0.95,0.02,12.02,-8.5,71.73,61.33,79.2,61.6,-98.8,false,preset,0.66,유망
COMBINED_SPLIT,combinedScore gte 60,5,cooldown,409,343,752,1.79,2.28,2.01,-0.49,1.49,1.44,48.1,-0.23,0.3,15.09,-10.03,77.26,68.51,81.34,66.47,-99.77,false,preset,1.33,유망
COMBINED_SPLIT,combinedScore gte 60,10,cooldown,359,299,658,4,3.93,3.97,0.07,1.88,1.6,47.49,-0.92,0.28,20.72,-12.69,79.26,73.24,84.62,74.58,-99.93,false,preset,2.7,유망
COMBINED_SPLIT,combinedScore gte 60,20,cooldown,311,246,557,5.6,8.19,6.75,-2.59,1.93,2.02,51.22,0.51,1.07,31.61,-15.42,86.99,80.89,86.99,80.89,-100,false,preset,5.24,유망
COMBINED_SPLIT,combinedScore gte 60,60,cooldown,227,142,369,21.22,27.08,23.48,-5.86,4.94,3.29,58.45,12.92,2.01,72.23,-23.92,92.96,88.73,90.14,86.62,-100,false,preset,39.14,역효과
TIMING_TOP10,"combinedRank between [1,10]",1,cooldown,4201,2195,6396,-0.07,0.02,-0.04,-0.09,0.96,1.01,44.51,-0.69,0.05,5.33,-4.75,53.12,36.77,58.86,36.77,-99.99,false,preset,0,유망
TIMING_TOP10,"combinedRank between [1,10]",3,cooldown,3252,1744,4996,0.45,0.71,0.54,-0.26,1.19,1.21,47.82,-0.34,0.01,8.3,-6.55,66.46,52.81,69.72,50.57,-100,false,preset,0.66,유망
TIMING_TOP10,"combinedRank between [1,10]",5,cooldown,2702,1473,4175,1.08,1.66,1.29,-0.58,1.39,1.44,49.15,-0.14,0.16,10.77,-8,73.46,61.17,75.49,58.11,-100,false,preset,1.33,유망
TIMING_TOP10,"combinedRank between [1,10]",10,cooldown,2000,1120,3120,2.18,2.71,2.37,-0.53,1.61,1.52,49.46,-0.32,-0.05,16.18,-10.53,80.45,70.63,81.16,69.29,-100,false,preset,2.7,유망
TIMING_TOP10,"combinedRank between [1,10]",20,cooldown,1407,768,2175,5.22,6.45,5.66,-1.23,2.26,2.03,52.6,1.3,0.13,25.17,-13.22,85.29,78.78,84.9,74.61,-100,false,preset,5.24,유망
TIMING_TOP10,"combinedRank between [1,10]",60,cooldown,739,336,1075,16.37,23.1,18.48,-6.73,4.43,3.38,57.74,7.14,-0.57,63.79,-18.69,93.75,90.48,88.39,78.57,-100,false,preset,39.14,역효과
LEADER_A,leaderGrade in [A],1,cooldown,6009,4760,10769,0.25,0.05,0.16,0.2,1.14,1.02,44.81,-0.64,0.24,6.13,-5.39,57.73,42.06,62.23,42.25,-100,false,preset,0,유망
LEADER_A,leaderGrade in [A],3,cooldown,3271,2640,5911,0.86,0.79,0.83,0.07,1.36,1.21,47.05,-0.5,0.44,9.48,-7.45,69.28,56.44,74.02,57.5,-100,false,preset,0.66,유망
LEADER_A,leaderGrade in [A],5,cooldown,2328,1882,4210,1.43,1.8,1.59,-0.37,1.49,1.41,48.83,-0.33,0.66,12.36,-8.94,75.35,64.03,78.75,63.07,-100,false,preset,1.33,유망
LEADER_A,leaderGrade in [A],10,cooldown,1417,1163,2580,3.01,3.88,3.4,-0.87,1.85,1.74,49.18,-0.42,1.4,18.28,-11.26,82.37,72.06,81.77,71.63,-100,false,preset,2.7,유망
LEADER_A,leaderGrade in [A],20,cooldown,873,681,1554,5.69,8.98,7.13,-3.29,2.4,2.48,54.48,2.49,2.54,29.24,-13.71,88.99,81.94,86.2,76.95,-100,false,preset,5.24,유망
LEADER_A,leaderGrade in [A],60,cooldown,437,287,724,19.92,24.44,21.71,-4.52,5.77,3.19,57.84,9.88,4.03,65.85,-21.13,95.47,91.29,91.29,82.58,-100,false,preset,39.14,역효과
LEADER_AB,"leaderGrade in [A,B]",1,cooldown,10720,8865,19585,0.15,-0.04,0.07,0.19,1.09,0.98,44.64,-0.6,0.11,5.52,-4.91,55.19,37.36,58.44,37.17,-100,true,preset,0,역효과
LEADER_AB,"leaderGrade in [A,B]",3,cooldown,5646,4638,10284,0.71,0.52,0.62,0.19,1.31,1.14,46.72,-0.72,0.14,8.5,-6.92,67.85,52.31,70.5,52.74,-100,false,preset,0.66,역효과
LEADER_AB,"leaderGrade in [A,B]",5,cooldown,3919,3182,7101,1.34,1.5,1.41,-0.16,1.49,1.37,48.52,-0.23,0.43,11.12,-8.23,74.32,60.59,74.2,58.3,-100,false,preset,1.33,유망
LEADER_AB,"leaderGrade in [A,B]",10,cooldown,2307,1840,4147,2.73,3.11,2.9,-0.38,1.83,1.59,49.78,-0.12,0.5,16.5,-10.84,81.36,70.92,80.82,68.7,-100,false,preset,2.7,유망
LEADER_AB,"leaderGrade in [A,B]",20,cooldown,1357,1005,2362,5.38,7.79,6.4,-2.41,2.34,2.24,52.54,1.1,1.47,26.62,-13.46,87.76,80.4,85.07,75.52,-100,false,preset,5.24,유망
LEADER_AB,"leaderGrade in [A,B]",60,cooldown,599,337,936,19.43,23.87,21.03,-4.44,5.62,3.53,61.13,8.1,1.37,64.4,-18.48,95.25,92.88,90.21,83.38,-100,false,preset,39.14,역효과
LEADER_A_RS80,leaderGrade in [A] AND rs20 gte 80,1,cooldown,3430,2794,6224,0.35,0.12,0.25,0.23,1.18,1.04,45.2,-0.78,0.38,6.66,-5.95,60.84,44.6,66.64,47.75,-100,false,preset,0,유망
LEADER_A_RS80,leaderGrade in [A] AND rs20 gte 80,3,cooldown,1946,1587,3533,1.16,1.07,1.12,0.09,1.44,1.27,47.51,-0.51,0.8,10.4,-8.01,72.78,58.66,76.43,60.68,-99.99,false,preset,0.66,유망
LEADER_A_RS80,leaderGrade in [A] AND rs20 gte 80,5,cooldown,1429,1167,2596,1.82,2.16,1.97,-0.34,1.58,1.46,49.53,-0.23,1.22,13.76,-9.55,77.46,66.5,80.46,66.67,-100,false,preset,1.33,유망
LEADER_A_RS80,leaderGrade in [A] AND rs20 gte 80,10,cooldown,930,748,1678,3.25,4.68,3.88,-1.43,1.8,1.84,49.87,-0.05,2.34,20.23,-12.07,84.63,75.8,83.42,72.86,-100,false,preset,2.7,유망
LEADER_A_RS80,leaderGrade in [A] AND rs20 gte 80,20,cooldown,610,472,1082,6.59,9.26,7.76,-2.67,2.48,2.32,52.75,1.27,3.24,31.06,-14.97,88.14,81.57,86.23,79.24,-100,false,preset,5.24,유망
LEADER_A_RS80,leaderGrade in [A] AND rs20 gte 80,60,cooldown,367,227,594,19.91,29.87,23.71,-9.96,5.35,4.03,59.91,12.48,5.44,75.35,-20.28,95.59,93.39,88.55,81.06,-100,false,preset,39.14,역효과
LEADER_A_RS90,leaderGrade in [A] AND rs20 gte 90,1,cooldown,2048,1628,3676,0.38,0.24,0.32,0.14,1.18,1.07,46.13,-0.7,0.54,7.42,-6.38,64.62,48.59,68.98,50.86,-99.98,false,preset,0,유망
LEADER_A_RS90,leaderGrade in [A] AND rs20 gte 90,3,cooldown,1200,945,2145,1.01,1.27,1.13,-0.26,1.36,1.29,47.51,-0.43,1.06,11.33,-8.83,75.56,60.53,80.53,65.19,-99.96,false,preset,0.66,유망
LEADER_A_RS90,leaderGrade in [A] AND rs20 gte 90,5,cooldown,901,702,1603,1.87,2.46,2.13,-0.59,1.55,1.51,50.14,0.05,1.6,14.98,-10.14,79.91,67.66,82.62,68.09,-100,false,preset,1.33,유망
LEADER_A_RS90,leaderGrade in [A] AND rs20 gte 90,10,cooldown,614,457,1071,3.08,5.06,3.93,-1.98,1.7,1.79,51.42,0.78,2.94,22.32,-13.22,84.9,76.15,86.43,77.46,-100,false,preset,2.7,유망
LEADER_A_RS90,leaderGrade in [A] AND rs20 gte 90,20,cooldown,418,293,711,6.25,10.68,8.07,-4.43,2.31,2.39,49.15,-0.23,5.48,34.58,-15.96,89.76,83.28,89.76,82.59,-99.99,false,preset,5.24,유망
LEADER_A_RS90,leaderGrade in [A] AND rs20 gte 90,60,cooldown,291,154,445,20.62,34.48,25.41,-13.86,5.12,4.8,63.64,13.49,8.38,85.16,-19.57,96.1,93.51,87.66,81.17,-99.95,false,preset,39.14,역효과
REBOUND_READY,reboundStateKey eq ready,1,cooldown,7670,2632,10302,-0.08,-0.24,-0.12,0.16,0.96,0.91,44.79,-0.64,-0.17,5.3,-4.88,55.02,37.61,58.4,36.78,-100,false,preset,0,역효과
REBOUND_READY,reboundStateKey eq ready,3,cooldown,4254,1569,5823,0.41,-0.13,0.27,0.54,1.17,0.97,45.51,-0.77,-0.42,7.86,-7.05,67.75,52.01,69.98,54.11,-100,true,preset,0.66,역효과
REBOUND_READY,reboundStateKey eq ready,5,cooldown,3103,1190,4293,0.83,0.5,0.74,0.33,1.28,1.12,47.9,-0.49,-0.21,10.05,-8.65,72.77,58.91,76.72,60.59,-100,false,preset,1.33,역효과
REBOUND_READY,reboundStateKey eq ready,10,cooldown,1990,826,2816,2.13,1.63,1.98,0.5,1.61,1.3,49.27,-0.23,-0.19,15.02,-11.26,81.72,69.85,83.29,71.55,-100,false,preset,2.7,역효과
REBOUND_READY,reboundStateKey eq ready,20,cooldown,1254,527,1781,5.03,3.02,4.43,2.01,2.19,1.4,46.49,-1.65,-0.16,23.17,-14.79,87.48,81.21,88.05,76.66,-100,false,preset,5.24,역효과
REBOUND_READY,reboundStateKey eq ready,60,cooldown,588,206,794,16.89,28.5,19.9,-11.61,4.31,3.96,55.83,8.26,0.88,72.5,-19,96.6,93.2,92.72,85.92,-100,false,preset,39.14,역효과
REBOUND_STOPPED,reboundStateKey eq stopped,1,cooldown,6355,4029,10384,0.1,-0.38,-0.09,0.48,1.06,0.85,43.68,-0.69,-0.24,4.64,-4.56,50.83,33.31,55.03,34.18,-100,true,preset,0,역효과
REBOUND_STOPPED,reboundStateKey eq stopped,3,cooldown,3878,2477,6355,0.56,-0.19,0.27,0.75,1.26,0.95,45.26,-0.82,-0.38,7.03,-6.76,64.19,48.2,69.28,51.15,-100,true,preset,0.66,역효과
REBOUND_STOPPED,reboundStateKey eq stopped,5,cooldown,3008,1889,4897,0.98,-0.29,0.49,1.27,1.39,0.93,45.58,-0.9,-0.77,8.88,-8.38,69.88,56.01,74.96,59.45,-100,true,preset,1.33,역효과
REBOUND_STOPPED,reboundStateKey eq stopped,10,cooldown,2044,1264,3308,1.97,0.42,1.38,1.55,1.58,1.08,46.6,-0.94,-1.2,12.91,-11.35,77.45,66.38,81.57,70.73,-100,false,preset,2.7,역효과
REBOUND_STOPPED,reboundStateKey eq stopped,20,cooldown,1353,770,2123,5.03,1.03,3.58,4,2.3,1.13,44.68,-1.69,-2.77,19.34,-14.68,83.9,75.32,87.14,77.53,-100,false,preset,5.24,역효과
REBOUND_STOPPED,reboundStateKey eq stopped,60,cooldown,660,261,921,18.42,22.42,19.55,-4,4.79,3.4,54.79,4.61,-4.06,61.8,-17.97,95.4,92.72,91.57,82.38,-100,false,preset,39.14,역효과
LEADER_REBOUND,leaderReboundPass,1,cooldown,674,223,897,0.3,0.67,0.4,-0.37,1.16,1.26,43.5,-1.22,0.14,6.3,-5.06,52.02,39.91,63.23,42.15,-86.98,false,preset,0,유망
LEADER_REBOUND,leaderReboundPass,3,cooldown,392,142,534,1.17,1.11,1.15,0.06,1.44,1.33,42.96,-0.79,0.09,10.02,-6.88,64.08,52.82,76.06,57.04,-83.5,false,preset,0.66,유망
LEADER_REBOUND,leaderReboundPass,5,cooldown,296,113,409,1.79,2.17,1.89,-0.38,1.58,1.55,49.56,-0.07,-0.1,12.97,-8.15,73.45,61.06,80.53,61.95,-80.61,false,preset,1.33,유망
LEADER_REBOUND,leaderReboundPass,10,cooldown,205,82,287,3.67,5.37,4.15,-1.7,1.96,2.21,51.22,0.39,0.7,20.8,-9.26,86.59,73.17,78.05,69.51,-82.59,false,preset,2.7,유망
LEADER_REBOUND,leaderReboundPass,20,cooldown,143,56,199,6.75,7.21,6.88,-0.46,2.4,2.31,48.21,-0.23,-2.63,30.56,-12.62,89.29,85.71,85.71,76.79,-76.19,false,preset,5.24,유망
LEADER_REBOUND,leaderReboundPass,60,cooldown,102,27,129,23.35,24.48,23.59,-1.13,5.19,5.16,70.37,16.61,-10.21,67.6,-14.39,96.3,96.3,81.48,70.37,-75.77,false,preset,39.14,역효과
DEEP_RECOVERY,deepRecoveryPass,1,cooldown,6383,1448,7831,0,0.03,0,-0.03,1,1.01,47.1,-0.23,-0.07,5.47,-4.77,57.8,39.99,55.73,35.57,-100,false,preset,0,유망
DEEP_RECOVERY,deepRecoveryPass,3,cooldown,3511,838,4349,0.42,0.7,0.47,-0.28,1.17,1.2,50.12,0.05,0,8.34,-6.8,69.33,55.25,67.9,51.43,-100,false,preset,0.66,유망
DEEP_RECOVERY,deepRecoveryPass,5,cooldown,2508,616,3124,0.9,1.07,0.93,-0.17,1.31,1.27,49.35,-0.23,-0.45,10.34,-8.59,71.43,60.23,76.62,61.04,-100,false,preset,1.33,역효과
DEEP_RECOVERY,deepRecoveryPass,10,cooldown,1555,398,1953,1.91,0.92,1.71,0.99,1.53,1.17,47.24,-0.78,-0.64,14.51,-11.83,82.66,73.12,82.16,70.85,-100,false,preset,2.7,역효과
DEEP_RECOVERY,deepRecoveryPass,20,cooldown,924,224,1148,4.33,-1.32,3.23,5.65,2.01,0.84,42.86,-2.29,-3.21,18,-17.03,87.05,81.25,87.95,79.91,-100,true,preset,5.24,역효과
DEEP_RECOVERY,deepRecoveryPass,60,cooldown,422,56,478,15.06,13.84,14.92,1.22,3.94,2.26,51.79,3.91,-12.4,49.15,-20.51,96.43,91.07,91.07,78.57,-99.68,false,preset,39.14,역효과
DEEP_RECOVERY_LEADER_AB,"deepRecoveryPass AND leaderGrade in [A,B]",1,cooldown,890,259,1149,0.27,0.07,0.22,0.2,1.14,1.03,39.38,-0.95,-0.1,5.06,-4.4,47.88,31.66,60.23,29.73,-86.38,false,preset,0,유망
DEEP_RECOVERY_LEADER_AB,"deepRecoveryPass AND leaderGrade in [A,B]",3,cooldown,514,161,675,0.81,1.23,0.91,-0.42,1.29,1.38,42.24,-1.68,0.17,8.62,-6.08,63.35,45.96,72.67,50.93,-76.4,false,preset,0.66,유망
DEEP_RECOVERY_LEADER_AB,"deepRecoveryPass AND leaderGrade in [A,B]",5,cooldown,371,122,493,1.39,1.41,1.4,-0.02,1.4,1.37,45.08,-0.83,-0.76,10.14,-7.73,67.21,50.82,79.51,63.11,-79.43,false,preset,1.33,유망
DEEP_RECOVERY_LEADER_AB,"deepRecoveryPass AND leaderGrade in [A,B]",10,cooldown,249,82,331,3.48,2.65,3.27,0.83,1.89,1.51,48.78,-1.19,-1.58,16.81,-10.01,87.8,68.29,82.93,68.29,-75.23,false,preset,2.7,역효과
DEEP_RECOVERY_LEADER_AB,"deepRecoveryPass AND leaderGrade in [A,B]",20,cooldown,165,54,219,6.68,8.41,7.1,-1.73,2.27,2.62,51.85,1.72,-2.9,26.25,-12.71,88.89,81.48,90.74,74.07,-83.1,false,preset,5.24,유망
DEEP_RECOVERY_LEADER_AB,"deepRecoveryPass AND leaderGrade in [A,B]",60,cooldown,96,23,119,31.64,34.14,32.12,-2.5,7.67,11.72,82.61,18.77,-2,68.09,-13.46,95.65,95.65,82.61,73.91,-39.71,false,preset,39.14,역효과
RANKING_V2_T1,rankingTier eq 1,1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0,표본부족
RANKING_V2_T1,rankingTier eq 1,3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0.66,표본부족
RANKING_V2_T1,rankingTier eq 1,5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,1.33,표본부족
RANKING_V2_T1,rankingTier eq 1,10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,2.7,표본부족
RANKING_V2_T1,rankingTier eq 1,20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,5.24,표본부족
RANKING_V2_T1,rankingTier eq 1,60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,39.14,표본부족
RANKING_V2_T2,rankingTier eq 2,1,cooldown,4852,994,5846,0.24,0.09,0.22,0.15,1.18,1.05,46.78,-0.4,0.07,4.5,-3.67,49.3,33,44.57,24.45,-99.98,false,preset,0,유망
RANKING_V2_T2,rankingTier eq 2,3,cooldown,2695,578,3273,0.78,1.52,0.91,-0.74,1.42,1.66,53.63,0.54,0.42,7.16,-5.17,66.26,51.9,58.3,40.48,-98.46,false,preset,0.66,유망
RANKING_V2_T2,rankingTier eq 2,5,cooldown,1953,413,2366,1.13,2.15,1.31,-1.02,1.51,1.72,52.3,0.42,0.5,9.51,-6.39,74.33,62.47,62.71,49.88,-99.28,false,preset,1.33,유망
RANKING_V2_T2,rankingTier eq 2,10,cooldown,1232,258,1490,2.33,2.59,2.38,-0.26,1.82,1.7,53.88,0.8,0.69,13.08,-9.06,83.33,72.87,73.64,63.18,-99.75,false,preset,2.7,역효과
RANKING_V2_T2,rankingTier eq 2,20,cooldown,757,142,899,4.61,2.79,4.33,1.82,2.28,1.57,54.23,2.24,-0.35,17.41,-12.2,88.73,82.39,78.17,68.31,-98.87,false,preset,5.24,역효과
RANKING_V2_T2,rankingTier eq 2,60,cooldown,356,38,394,15.87,8.87,15.19,7,4.46,2.18,57.89,4.25,-18.24,41.29,-14.05,94.74,94.74,78.95,63.16,-92.36,false,preset,39.14,역효과
RANKING_V2_T3,rankingTier eq 3,1,cooldown,9454,3653,13107,0,-0.33,-0.09,0.33,1,0.87,45.41,-0.54,-0.16,4.77,-4.54,52.81,35.01,54.59,33.45,-100,false,preset,0,역효과
RANKING_V2_T3,rankingTier eq 3,3,cooldown,5276,2163,7439,0.4,0.22,0.35,0.18,1.17,1.07,49.42,-0.16,-0.21,7.4,-6.52,66.53,51.78,67.04,49.01,-100,false,preset,0.66,역효과
RANKING_V2_T3,rankingTier eq 3,5,cooldown,3802,1589,5391,0.87,0.48,0.75,0.39,1.31,1.12,48.08,-0.5,-0.36,9.61,-8,73.57,60.23,72.94,56.14,-100,false,preset,1.33,역효과
RANKING_V2_T3,rankingTier eq 3,10,cooldown,2365,1043,3408,2.02,1.01,1.71,1.01,1.58,1.19,46.79,-0.53,-0.83,14.15,-10.52,83.13,71.14,81.5,67.5,-100,false,preset,2.7,역효과
RANKING_V2_T3,rankingTier eq 3,20,cooldown,1461,643,2104,4.81,2.94,4.24,1.87,2.15,1.42,50.39,0.1,-1.77,21.53,-14.01,87.87,80.56,85.38,73.09,-100,false,preset,5.24,역효과
RANKING_V2_T3,rankingTier eq 3,60,cooldown,670,234,904,17.99,22.91,19.27,-4.92,4.79,3.61,57.26,9.07,-3.99,64.91,-16.95,95.73,92.31,87.18,76.92,-100,false,preset,39.14,역효과
LEADER_A_REBOUND_READY,leaderGrade in [A] AND reboundStateKey eq ready,1,cooldown,662,212,874,0.3,0.76,0.41,-0.46,1.16,1.29,44.34,-1.13,0.19,6.47,-5.1,53.77,41.51,62.74,42.45,-85.44,false,preset,0,유망
LEADER_A_REBOUND_READY,leaderGrade in [A] AND reboundStateKey eq ready,3,cooldown,388,134,522,1.23,1.27,1.24,-0.04,1.47,1.37,44.03,-0.64,0.17,10.34,-6.94,64.93,54.48,76.12,56.72,-81.93,false,preset,0.66,유망
LEADER_A_REBOUND_READY,leaderGrade in [A] AND reboundStateKey eq ready,5,cooldown,293,108,401,1.89,2.53,2.06,-0.64,1.61,1.65,51.85,1.1,0.15,13.45,-8.28,75,62.04,79.63,61.11,-76.96,false,preset,1.33,유망
LEADER_A_REBOUND_READY,leaderGrade in [A] AND reboundStateKey eq ready,10,cooldown,204,79,283,3.63,5.54,4.16,-1.91,1.93,2.26,53.16,0.35,0.77,21.26,-9.19,86.08,74.68,78.48,67.09,-82.98,false,preset,2.7,유망
LEADER_A_REBOUND_READY,leaderGrade in [A] AND reboundStateKey eq ready,20,cooldown,143,55,198,6.97,8.16,7.3,-1.19,2.46,2.45,49.09,-0.23,-1.98,31.1,-12.48,87.27,83.64,81.82,74.55,-76.19,false,preset,5.24,유망
LEADER_A_REBOUND_READY,leaderGrade in [A] AND reboundStateKey eq ready,60,cooldown,102,27,129,23.52,24.48,23.73,-0.96,5.22,5.16,70.37,16.61,-10.21,67.6,-14.39,96.3,96.3,81.48,70.37,-75.77,false,preset,39.14,역효과
LEADER_A_STOPPED,leaderGrade in [A] AND reboundStateKey eq stopped,1,cooldown,22,15,37,-0.19,-1.29,-0.64,1.1,0.91,0.53,33.33,-2.19,-1.92,3.27,-4.69,26.67,13.33,66.67,40,-29.67,false,preset,0,표본부족
LEADER_A_STOPPED,leaderGrade in [A] AND reboundStateKey eq stopped,3,cooldown,16,13,29,0.27,-1.62,-0.57,1.89,1.08,0.56,23.08,-3.9,-2.99,4.67,-6.1,38.46,30.77,69.23,61.54,-31.53,false,preset,0.66,표본부족
LEADER_A_STOPPED,leaderGrade in [A] AND reboundStateKey eq stopped,5,cooldown,16,12,28,1.43,-3.59,-0.72,5.02,1.52,0.27,25,-5.67,-2.95,6.99,-7.55,58.33,41.67,75,66.67,-40.16,false,preset,1.33,표본부족
LEADER_A_STOPPED,leaderGrade in [A] AND reboundStateKey eq stopped,10,cooldown,13,9,22,2.06,-0.58,0.98,2.64,1.51,0.84,33.33,-2.48,-3.12,9.76,-10.78,77.78,44.44,88.89,88.89,-26.08,false,preset,2.7,표본부족
LEADER_A_STOPPED,leaderGrade in [A] AND reboundStateKey eq stopped,20,cooldown,13,8,21,4.66,-1.34,2.38,6,1.77,0.76,50,-0.27,-9.15,13.97,-13.86,87.5,87.5,87.5,87.5,-38.1,false,preset,5.24,표본부족
LEADER_A_STOPPED,leaderGrade in [A] AND reboundStateKey eq stopped,60,cooldown,11,8,19,10.45,51.6,27.78,-41.15,2.39,,100,32.55,3.95,66.66,-15.76,100,100,87.5,87.5,0,false,preset,39.14,표본부족
LEADER_AB_STOPPED,"leaderGrade in [A,B] AND reboundStateKey eq stopped",1,cooldown,399,390,789,0.48,-0.74,-0.13,1.22,1.3,0.73,40.26,-0.99,-0.48,4.89,-4.89,52.56,34.1,58.46,37.44,-98.55,true,preset,0,역효과
LEADER_AB_STOPPED,"leaderGrade in [A,B] AND reboundStateKey eq stopped",3,cooldown,296,289,585,1.02,-1.37,-0.16,2.39,1.47,0.68,41.87,-1.49,-1.33,7,-7.48,67.47,50.87,72.32,55.36,-99.91,true,preset,0.66,역효과
LEADER_AB_STOPPED,"leaderGrade in [A,B] AND reboundStateKey eq stopped",5,cooldown,256,255,511,1.26,-0.52,0.37,1.78,1.46,0.89,43.92,-1.57,-1.31,9.44,-9.01,74.51,58.82,78.82,64.71,-99.79,true,preset,1.33,역효과
LEADER_AB_STOPPED,"leaderGrade in [A,B] AND reboundStateKey eq stopped",10,cooldown,213,214,427,2.95,0.74,1.84,2.21,1.89,1.13,47.2,-0.65,-1.9,14.52,-11.73,82.24,70.56,84.58,73.36,-99.96,false,preset,2.7,역효과
LEADER_AB_STOPPED,"leaderGrade in [A,B] AND reboundStateKey eq stopped",20,cooldown,177,165,342,8.48,2.48,5.59,6,3.27,1.31,48.48,-0.34,-3.33,22.46,-15.61,90.91,81.82,88.48,81.21,-100,false,preset,5.24,역효과
LEADER_AB_STOPPED,"leaderGrade in [A,B] AND reboundStateKey eq stopped",60,cooldown,136,87,223,27.97,31.45,29.33,-3.48,8.3,5.12,71.26,21.73,-0.24,75.07,-17.24,100,98.85,93.1,82.76,-96.77,false,preset,39.14,역효과
REBOUND_RS70,reboundStateKey eq ready AND rs20 gte 70,1,cooldown,3790,1457,5247,-0.05,-0.5,-0.18,0.45,0.97,0.83,44.54,-0.85,-0.37,5.68,-5.45,58.96,40.84,62.32,42.14,-100,false,preset,0,역효과
REBOUND_RS70,reboundStateKey eq ready AND rs20 gte 70,3,cooldown,2200,882,3082,0.33,-0.4,0.12,0.73,1.12,0.9,45.92,-0.83,-0.65,8.42,-7.84,70.98,56.46,74.15,58.16,-100,true,preset,0.66,역효과
REBOUND_RS70,reboundStateKey eq ready AND rs20 gte 70,5,cooldown,1665,689,2354,0.88,0.29,0.7,0.59,1.28,1.06,48.48,-0.36,-0.36,10.68,-9.61,75.62,62.26,79.39,65.89,-100,false,preset,1.33,역효과
REBOUND_RS70,reboundStateKey eq ready AND rs20 gte 70,10,cooldown,1102,477,1579,1.86,1.44,1.73,0.42,1.49,1.24,47.38,-0.74,-0.3,16.16,-12.29,83.44,74,87.42,74.84,-100,false,preset,2.7,역효과
REBOUND_RS70,reboundStateKey eq ready AND rs20 gte 70,20,cooldown,732,318,1050,4.78,1.8,3.87,2.98,2.04,1.2,45.91,-1.85,-0.11,24.81,-16.93,88.36,79.87,92.45,81.13,-100,false,preset,5.24,역효과
REBOUND_RS70,reboundStateKey eq ready AND rs20 gte 70,60,cooldown,444,119,563,17.59,30.05,20.22,-12.46,4.22,4.52,55.46,5.63,-0.66,77.4,-17.56,95.8,93.28,89.92,78.99,-99.83,false,preset,39.14,역효과
DEEP_RS70,deepRecoveryPass AND rs20 gte 70,1,cooldown,2304,539,2843,0.06,0.37,0.12,-0.31,1.03,1.14,51.02,0.1,-0.17,6.06,-5.06,62.34,45.83,60.85,36.55,-99.38,false,preset,0,유망
